SalesKey,OrderDate,ShipDate,CustomerKey,ProductKey,StoreKey,ChannelKey,PromotionKey,OrderNumber,Quantity,UnitPrice,UnitCost,DiscountAmount,SalesAmount,MarginAmount,ReturnedFlag
1695,2023-08-10,2023-08-15,8,41,8,3,7,SO-20231695,1,23.10,12.07,2.77,20.33,8.26,False
1696,2023-09-10,2023-09-15,76,16,9,1,8,SO-20231696,4,30.20,14.24,6.04,114.76,57.80,False
1697,2023-10-08,2023-10-13,53,18,2,1,1,SO-20231697,4,10.95,4.69,3.50,40.30,21.54,True
1698,2023-07-18,2023-07-21,55,10,10,1,4,SO-20231698,2,11.85,5.91,1.19,22.51,10.69,False
1699,2023-02-17,2023-02-19,154,48,10,2,,SO-20231699,3,21.35,9.36,0.00,64.05,35.97,False
1700,2024-03-20,2024-03-21,62,34,2,1,,SO-20231700,4,27.75,13.23,0.00,111.00,58.08,False
1701,2024-12-31,2024-12-31,109,11,12,2,6,SO-20231701,2,14.85,8.96,1.49,28.21,10.29,False
1702,2023-04-06,2023-04-09,59,7,6,3,,SO-20231702,5,26.10,16.12,0.00,130.50,49.90,False
1703,2023-05-30,2023-06-02,125,44,3,3,2,SO-20231703,3,35.35,15.46,12.73,93.32,46.94,False
1704,2024-01-12,2024-01-13,31,41,6,3,8,SO-20231704,5,25.10,12.07,10.04,115.46,55.11,False
1705,2023-12-21,2023-12-27,78,6,8,3,,SO-20231705,3,27.85,12.01,0.00,83.55,47.52,True
1706,2023-03-20,2023-03-26,40,41,12,2,5,SO-20231706,3,21.35,12.07,7.69,56.36,20.15,False
1707,2023-05-22,2023-05-25,5,16,2,2,6,SO-20231707,4,27.45,14.24,13.18,96.62,39.66,False
1708,2023-06-22,2023-06-25,97,2,11,3,6,SO-20231708,5,14.50,7.13,5.80,66.70,31.05,False
1709,2024-02-17,2024-02-22,154,4,1,3,,SO-20231709,4,22.75,10.58,0.00,91.00,48.68,False
1710,2024-01-21,2024-01-25,72,19,7,1,1,SO-20231710,7,19.45,7.53,10.89,125.26,72.55,False
1711,2023-09-14,2023-09-17,95,23,11,3,8,SO-20231711,8,24.80,13.26,9.92,188.48,82.40,False
1712,2023-07-01,2023-07-05,31,18,7,1,4,SO-20231712,2,7.20,4.69,1.73,12.67,3.29,True
1713,2024-07-08,2024-07-11,57,41,7,3,,SO-20231713,4,21.10,12.07,0.00,84.40,36.12,False
1714,2024-05-23,2024-05-24,122,22,11,2,5,SO-20231714,1,17.55,9.57,2.11,15.44,5.87,False
1715,2024-10-04,2024-10-10,127,24,2,2,8,SO-20231715,8,27.05,13.02,10.82,205.58,101.42,False
1716,2024-03-01,2024-03-06,131,17,11,3,3,SO-20231716,5,32.05,16.36,8.01,152.24,70.44,False
1717,2023-06-06,2023-06-11,72,38,11,1,6,SO-20231717,3,15.50,7.13,2.33,44.17,22.78,False
1718,2024-04-18,2024-04-23,97,19,12,2,,SO-20231718,4,19.45,7.53,0.00,77.80,47.68,False
1719,2024-09-02,2024-09-07,6,37,1,1,4,SO-20231719,3,13.50,6.35,4.86,35.64,16.59,False
1720,2024-08-21,2024-08-26,38,20,9,3,,SO-20231720,8,14.45,8.14,0.00,115.60,50.48,False
1721,2023-08-27,2023-08-31,25,45,5,2,1,SO-20231721,2,7.10,4.91,1.70,12.50,2.68,False
1722,2023-07-17,2023-07-20,108,4,2,1,4,SO-20231722,6,22.50,10.58,6.75,128.25,64.77,False
1723,2023-09-27,2023-09-28,170,31,1,2,4,SO-20231723,7,22.40,11.83,18.82,137.98,55.17,False
1724,2024-06-01,2024-06-04,28,45,12,3,4,SO-20231724,3,13.35,4.91,2.00,38.05,23.32,False
1725,2024-04-02,2024-04-07,1,44,4,1,,SO-20231725,2,37.60,15.46,0.00,75.20,44.28,False
1726,2024-05-03,2024-05-07,26,5,12,2,,SO-20231726,6,20.85,12.07,0.00,125.10,52.68,False
1727,2024-05-11,2024-05-16,20,45,10,2,3,SO-20231727,1,9.85,4.91,0.79,9.06,4.15,False
1728,2023-09-10,2023-09-11,73,12,11,1,5,SO-20231728,4,26.35,9.36,5.27,100.13,62.69,False
1729,2024-03-30,2024-04-03,169,12,9,3,,SO-20231729,2,26.35,9.36,0.00,52.70,33.98,False
1730,2023-11-09,2023-11-15,160,26,5,3,3,SO-20231730,5,29.65,14.44,11.86,136.39,64.19,False
1731,2024-05-02,2024-05-05,32,23,10,2,,SO-20231731,1,22.80,13.26,0.00,22.80,9.54,False
1732,2024-05-23,2024-05-25,108,6,10,1,,SO-20231732,4,29.35,12.01,0.00,117.40,69.36,False
1733,2023-02-27,2023-03-02,45,44,5,3,,SO-20231733,8,31.85,15.46,0.00,254.80,131.12,False
1734,2023-06-04,2023-06-10,7,22,12,1,2,SO-20231734,8,18.80,9.57,7.52,142.88,66.32,False
1735,2024-06-02,2024-06-08,41,40,1,3,,SO-20231735,1,22.50,10.58,0.00,22.50,11.92,False
1736,2023-06-13,2023-06-14,11,41,9,3,1,SO-20231736,2,18.85,12.07,3.02,34.68,10.54,False
1737,2023-12-18,2023-12-19,12,44,8,1,8,SO-20231737,6,32.35,15.46,9.71,184.39,91.63,False
1738,2024-08-25,2024-08-28,179,43,10,3,,SO-20231738,1,33.35,16.12,0.00,33.35,17.23,False
1739,2023-05-31,2023-06-06,129,34,1,3,7,SO-20231739,8,25.00,13.23,10.00,190.00,84.16,False
1740,2024-11-02,2024-11-08,23,26,12,1,5,SO-20231740,1,31.15,14.44,1.56,29.59,15.15,False
1741,2023-01-20,2023-01-25,125,33,12,3,6,SO-20231741,1,30.50,13.50,2.44,28.06,14.56,False
1742,2024-10-16,2024-10-19,62,15,1,1,8,SO-20231742,4,23.45,14.69,4.69,89.11,30.35,False
1743,2024-12-11,2024-12-13,41,48,10,3,7,SO-20231743,1,19.35,9.36,1.55,17.80,8.44,False
1744,2023-01-08,2023-01-12,57,44,2,3,2,SO-20231744,5,39.60,15.46,15.84,182.16,104.86,False
1745,2024-10-03,2024-10-04,154,47,7,1,6,SO-20231745,4,17.85,8.96,8.57,62.83,26.99,False
1746,2024-05-04,2024-05-08,160,18,11,3,1,SO-20231746,4,15.45,4.69,4.94,56.86,38.10,False
1747,2023-06-03,2023-06-08,132,38,6,3,6,SO-20231747,3,20.75,7.13,3.11,59.14,37.75,False
1748,2024-01-12,2024-01-17,157,33,10,1,8,SO-20231748,4,30.00,13.50,9.60,110.40,56.40,True
1749,2024-12-09,2024-12-14,113,30,10,2,1,SO-20231749,6,17.90,8.35,5.37,102.03,51.93,False
1750,2024-11-28,2024-12-01,155,10,2,3,8,SO-20231750,1,13.60,5.91,1.09,12.51,6.60,False
1751,2024-07-17,2024-07-22,74,13,8,2,8,SO-20231751,4,21.95,10.64,7.02,80.78,38.22,False
1752,2024-08-19,2024-08-20,55,16,10,2,7,SO-20231752,4,36.45,14.24,11.66,134.14,77.18,True
1753,2024-08-17,2024-08-22,158,32,6,3,,SO-20231753,2,31.65,11.80,0.00,63.30,39.70,False
1754,2024-01-30,2024-02-03,140,2,4,2,2,SO-20231754,5,16.00,7.13,6.40,73.60,37.95,False
1755,2023-03-04,2023-03-06,133,22,11,3,1,SO-20231755,7,23.80,9.57,13.33,153.27,86.28,False
1756,2023-09-01,2023-09-06,63,43,2,2,,SO-20231756,7,34.60,16.12,0.00,242.20,129.36,False
1757,2023-08-20,2023-08-22,9,29,3,2,8,SO-20231757,5,19.90,7.78,11.94,87.56,48.66,False
1758,2024-08-24,2024-08-27,49,38,4,1,8,SO-20231758,2,17.00,7.13,4.08,29.92,15.66,False
1759,2024-11-03,2024-11-06,75,18,10,3,1,SO-20231759,6,11.95,4.69,5.74,65.96,37.82,False
1760,2024-11-09,2024-11-10,117,33,1,2,2,SO-20231760,3,24.25,13.50,3.64,69.11,28.61,False
1761,2024-05-25,2024-05-31,96,29,10,1,,SO-20231761,8,17.90,7.78,0.00,143.20,80.96,False
1762,2023-03-24,2023-03-27,60,35,7,2,,SO-20231762,6,30.25,17.55,0.00,181.50,76.20,False
1763,2024-06-14,2024-06-16,113,15,5,3,5,SO-20231763,1,25.20,14.69,3.02,22.18,7.49,False
1764,2023-03-29,2023-04-03,85,31,3,3,4,SO-20231764,7,22.40,11.83,18.82,137.98,55.17,False
1765,2023-07-16,2023-07-21,1,10,9,2,3,SO-20231765,7,15.60,5.91,5.46,103.74,62.37,False
1766,2024-05-05,2024-05-09,37,8,5,1,5,SO-20231766,3,32.60,15.46,11.74,86.06,39.68,False
1767,2024-08-15,2024-08-17,125,19,8,2,5,SO-20231767,5,13.20,7.53,7.92,58.08,20.43,True
1768,2024-05-19,2024-05-22,95,33,12,2,8,SO-20231768,3,29.25,13.50,4.39,83.36,42.86,False
1769,2023-01-21,2023-01-22,40,31,6,2,,SO-20231769,6,20.40,11.83,0.00,122.40,51.42,False
1770,2023-04-07,2023-04-08,65,10,11,2,5,SO-20231770,1,12.60,5.91,0.63,11.97,6.06,False
1771,2024-01-06,2024-01-12,144,17,10,3,1,SO-20231771,2,30.55,16.36,7.33,53.77,21.05,False
1772,2024-03-20,2024-03-21,171,20,1,3,8,SO-20231772,5,20.95,8.14,8.38,96.37,55.67,False
1773,2024-04-22,2024-04-26,175,14,3,3,2,SO-20231773,4,29.20,10.79,14.02,102.78,59.62,False
1774,2024-11-21,2024-11-26,32,11,6,1,,SO-20231774,1,15.60,8.96,0.00,15.60,6.64,False
1775,2023-07-18,2023-07-19,76,41,10,1,,SO-20231775,4,20.35,12.07,0.00,81.40,33.12,False
1776,2023-08-14,2023-08-20,23,31,8,3,1,SO-20231776,7,21.15,11.83,11.84,136.21,53.40,False
1777,2023-03-16,2023-03-18,57,34,10,3,3,SO-20231777,1,27.00,13.23,3.24,23.76,10.53,False
1778,2023-11-19,2023-11-22,31,38,9,1,7,SO-20231778,4,20.00,7.13,6.40,73.60,45.08,False
1779,2023-05-18,2023-05-22,25,48,4,1,1,SO-20231779,6,22.35,9.36,6.71,127.39,71.23,False
1780,2024-05-30,2024-06-02,100,21,11,2,2,SO-20231780,5,22.05,9.21,13.23,97.02,50.97,True
1781,2024-06-13,2024-06-18,153,38,10,1,,SO-20231781,5,17.00,7.13,0.00,85.00,49.35,False
1782,2024-02-12,2024-02-16,33,23,8,2,2,SO-20231782,4,28.30,13.26,13.58,99.62,46.58,False
1783,2024-04-11,2024-04-14,92,29,11,2,2,SO-20231783,4,12.15,7.78,3.89,44.71,13.59,False
1784,2024-03-21,2024-03-27,143,8,5,3,1,SO-20231784,2,33.35,15.46,8.00,58.70,27.78,False
1785,2023-04-13,2023-04-14,94,47,9,2,4,SO-20231785,8,21.60,8.96,8.64,164.16,92.48,True
1786,2023-10-06,2023-10-07,151,44,7,2,1,SO-20231786,3,38.35,15.46,13.81,101.24,54.86,False
1787,2023-10-18,2023-10-24,9,10,2,3,3,SO-20231787,6,10.60,5.91,7.63,55.97,20.51,False
1788,2024-10-30,2024-11-05,3,17,5,3,7,SO-20231788,3,33.30,16.36,7.99,91.91,42.83,False
1789,2023-03-30,2023-03-31,165,38,9,1,7,SO-20231789,3,21.25,7.13,7.65,56.10,34.71,False
1790,2024-12-25,2024-12-28,76,26,9,1,4,SO-20231790,1,28.15,14.44,1.41,26.74,12.30,True
1791,2023-07-20,2023-07-26,172,42,11,1,2,SO-20231791,4,29.85,12.01,14.33,105.07,57.03,False
1792,2024-07-07,2024-07-11,81,26,11,1,5,SO-20231792,3,34.65,14.44,8.32,95.63,52.31,False
1793,2024-10-05,2024-10-08,38,5,7,3,4,SO-20231793,7,21.60,12.07,7.56,143.64,59.15,False
1794,2024-08-24,2024-08-30,75,38,10,3,2,SO-20231794,8,18.75,7.13,18.00,132.00,74.96,False
1795,2023-03-20,2023-03-24,51,29,12,3,,SO-20231795,6,10.90,7.78,0.00,65.40,18.72,False
1796,2024-07-11,2024-07-13,160,4,11,1,6,SO-20231796,6,25.75,10.58,12.36,142.14,78.66,False
1797,2023-05-11,2023-05-12,165,48,6,3,7,SO-20231797,2,23.10,9.36,2.31,43.89,25.17,True
1798,2023-09-18,2023-09-21,5,38,10,1,3,SO-20231798,6,15.75,7.13,7.56,86.94,44.16,False
1799,2024-12-03,2024-12-09,22,13,9,1,6,SO-20231799,2,23.95,10.64,2.40,45.50,24.22,False
1800,2023-03-04,2023-03-06,111,22,6,1,,SO-20231800,3,18.80,9.57,0.00,56.40,27.69,False
