ActualKey,Date,DepartmentKey,CostCenterKey,AccountKey,ScenarioKey,Amount,FTE,CommentCode
13691,2025-08-01,1,1,11,1,70253.04,2.25,SEASONAL
13692,2025-08-01,1,1,12,1,72477.16,1.80,SEASONAL
13693,2025-08-01,1,1,13,1,77226.28,3.15,SEASONAL
13694,2025-08-01,1,1,14,1,81500.40,2.70,BASE
13695,2025-08-01,1,1,15,1,84549.52,1.10,PROJECT
13696,2025-08-01,1,1,16,1,88748.64,3.25,BASE
13697,2025-08-01,1,1,17,1,92097.76,1.45,BASE
13698,2025-08-01,1,1,18,1,96771.88,2.25,TREND
13699,2025-08-01,1,1,19,1,75778.25,3.20,SEASONAL
13700,2025-08-01,1,1,20,1,78315.09,0.95,TREND
13701,2025-08-01,1,1,21,1,80176.93,3.05,BASE
13702,2025-08-01,1,1,22,1,83263.77,1.55,PROJECT
13703,2025-08-01,1,1,23,1,86550.61,0.95,BASE
13704,2025-08-01,1,1,24,1,88787.45,1.50,PROJECT
13705,2025-08-01,1,1,25,1,91774.29,1.45,PROJECT
13706,2025-08-01,1,1,26,1,95711.13,2.30,SEASONAL
13707,2025-08-01,1,1,27,1,99097.97,2.00,PROJECT
13708,2025-08-01,1,1,28,1,75663.61,2.45,PROJECT
13709,2025-08-01,1,1,29,1,78628.74,1.20,PROJECT
13710,2025-08-01,1,1,30,1,79493.87,2.20,PROJECT
13711,2025-08-01,1,1,31,1,82409.00,2.75,TREND
13712,2025-08-01,1,1,32,1,85099.13,1.15,PROJECT
13713,2025-08-01,1,1,33,1,86964.26,3.25,BASE
13714,2025-08-01,1,1,34,1,88204.39,3.00,SEASONAL
13715,2025-08-01,1,1,35,1,90644.52,2.20,TREND
13716,2025-08-01,1,1,36,1,92559.65,2.40,SEASONAL
13717,2025-08-01,1,2,1,1,53491.79,2.20,SEASONAL
13718,2025-08-01,1,2,2,1,60977.75,2.05,BASE
13719,2025-08-01,1,2,3,1,67613.71,2.45,SEASONAL
13720,2025-08-01,1,2,4,1,74174.67,3.35,TREND
13721,2025-08-01,1,2,5,1,81435.63,2.00,PROJECT
13722,2025-08-01,1,2,6,1,87646.59,1.50,BASE
13723,2025-08-01,1,2,7,1,95082.55,3.35,TREND
13724,2025-08-01,1,2,8,1,102118.51,2.40,TREND
13725,2025-08-01,1,2,9,1,108304.47,1.15,BASE
13726,2025-08-01,1,2,10,1,65180.24,3.15,SEASONAL
13727,2025-08-01,1,2,11,1,68929.36,2.10,SEASONAL
13728,2025-08-01,1,2,12,1,74228.48,2.20,TREND
13729,2025-08-01,1,2,13,1,76702.60,3.05,BASE
13730,2025-08-01,1,2,14,1,81276.72,1.65,SEASONAL
13731,2025-08-01,1,2,15,1,84075.84,1.55,SEASONAL
13732,2025-08-01,1,2,16,1,88224.96,2.85,PROJECT
13733,2025-08-01,1,2,17,1,93324.08,2.20,SEASONAL
13734,2025-08-01,1,2,18,1,97298.20,1.45,SEASONAL
13735,2025-08-01,1,2,19,1,75341.74,1.65,PROJECT
13736,2025-08-01,1,2,20,1,78453.58,1.90,TREND
13737,2025-08-01,1,2,21,1,80415.42,2.05,TREND
13738,2025-08-01,1,2,22,1,83652.26,1.35,TREND
13739,2025-08-01,1,2,23,1,87039.10,1.15,BASE
13740,2025-08-01,1,2,24,1,90175.94,1.95,TREND
13741,2025-08-01,1,2,25,1,92737.78,2.10,TREND
13742,2025-08-01,1,2,26,1,94974.62,1.50,TREND
13743,2025-08-01,1,2,27,1,97511.46,3.25,SEASONAL
13744,2025-08-01,1,2,28,1,75292.48,2.15,BASE
13745,2025-08-01,1,2,29,1,78457.61,2.60,SEASONAL
13746,2025-08-01,1,2,30,1,79872.74,2.30,SEASONAL
13747,2025-08-01,1,2,31,1,82037.87,1.55,TREND
13748,2025-08-01,1,2,32,1,84678.00,1.05,BASE
13749,2025-08-01,1,2,33,1,86343.13,2.10,BASE
13750,2025-08-01,1,2,34,1,88533.26,3.10,TREND
13751,2025-08-01,1,2,35,1,91748.39,1.70,BASE
13752,2025-08-01,1,2,36,1,93063.52,2.95,PROJECT
13753,2025-08-01,2,3,1,1,54481.60,3.60,PROJECT
13754,2025-08-01,2,3,2,1,60892.56,3.75,SEASONAL
13755,2025-08-01,2,3,3,1,67603.52,3.00,SEASONAL
13756,2025-08-01,2,3,4,1,75014.48,3.00,SEASONAL
13757,2025-08-01,2,3,5,1,81375.44,1.75,TREND
13758,2025-08-01,2,3,6,1,87936.40,1.65,BASE
13759,2025-08-01,2,3,7,1,94197.36,2.05,PROJECT
13760,2025-08-01,2,3,8,1,102183.32,3.05,BASE
13761,2025-08-01,2,3,9,1,107519.28,3.45,PROJECT
13762,2025-08-01,2,3,10,1,65531.56,2.25,PROJECT
13763,2025-08-01,2,3,11,1,69630.68,2.45,BASE
13764,2025-08-01,2,3,12,1,74054.80,3.70,SEASONAL
13765,2025-08-01,2,3,13,1,77828.92,3.75,BASE
13766,2025-08-01,2,3,14,1,80428.04,2.60,PROJECT
13767,2025-08-01,2,3,15,1,84877.16,3.70,BASE
13768,2025-08-01,2,3,16,1,88576.28,1.80,BASE
13769,2025-08-01,2,3,17,1,92850.40,1.50,PROJECT
13770,2025-08-01,2,3,18,1,97174.52,3.75,BASE
13771,2025-08-01,2,3,19,1,74805.23,2.50,BASE
13772,2025-08-01,2,3,20,1,77342.07,2.90,BASE
13773,2025-08-01,2,3,21,1,81353.91,1.75,SEASONAL
13774,2025-08-01,2,3,22,1,83815.75,1.75,PROJECT
13775,2025-08-01,2,3,23,1,86077.59,3.60,TREND
13776,2025-08-01,2,3,24,1,89464.43,3.60,TREND
13777,2025-08-01,2,3,25,1,92401.27,2.05,PROJECT
13778,2025-08-01,2,3,26,1,95288.11,2.60,SEASONAL
13779,2025-08-01,2,3,27,1,97624.95,2.15,SEASONAL
13780,2025-08-01,2,3,28,1,75096.35,3.75,SEASONAL
13781,2025-08-01,2,3,29,1,78636.48,2.25,SEASONAL
13782,2025-08-01,2,3,30,1,79476.61,3.50,PROJECT
13783,2025-08-01,2,3,31,1,81766.74,2.80,TREND
13784,2025-08-01,2,3,32,1,83781.87,2.55,PROJECT
13785,2025-08-01,2,3,33,1,85997.00,2.10,PROJECT
13786,2025-08-01,2,3,34,1,89537.13,3.70,SEASONAL
13787,2025-08-01,2,3,35,1,90977.26,2.40,BASE
13788,2025-08-01,2,3,36,1,92667.39,2.85,PROJECT
13789,2025-08-01,2,4,1,1,55096.41,2.25,PROJECT
13790,2025-08-01,2,4,2,1,62007.37,2.50,SEASONAL
13791,2025-08-01,2,4,3,1,68793.33,1.90,TREND
13792,2025-08-01,2,4,4,1,75054.29,2.10,BASE
13793,2025-08-01,2,4,5,1,82115.25,3.30,BASE
13794,2025-08-01,2,4,6,1,88676.21,1.70,TREND
13795,2025-08-01,2,4,7,1,94212.17,1.85,SEASONAL
13796,2025-08-01,2,4,8,1,102473.13,1.65,TREND
13797,2025-08-01,2,4,9,1,108009.09,2.65,TREND
13798,2025-08-01,2,4,10,1,66257.89,2.80,SEASONAL
13799,2025-08-01,2,4,11,1,68782.01,3.65,TREND
13800,2025-08-01,2,4,12,1,73181.13,1.95,TREND
13801,2025-08-01,2,4,13,1,76505.25,2.95,PROJECT
13802,2025-08-01,2,4,14,1,81104.37,3.00,TREND
13803,2025-08-01,2,4,15,1,85003.49,3.30,TREND
13804,2025-08-01,2,4,16,1,88402.61,2.10,BASE
13805,2025-08-01,2,4,17,1,92351.73,1.85,PROJECT
13806,2025-08-01,2,4,18,1,96225.85,3.35,SEASONAL
13807,2025-08-01,2,4,19,1,74718.72,3.45,TREND
13808,2025-08-01,2,4,20,1,77955.56,2.85,SEASONAL
13809,2025-08-01,2,4,21,1,81892.40,3.55,TREND
13810,2025-08-01,2,4,22,1,84429.24,2.75,BASE
13811,2025-08-01,2,4,23,1,86616.08,1.90,TREND
13812,2025-08-01,2,4,24,1,89727.92,1.85,BASE
13813,2025-08-01,2,4,25,1,93464.76,3.40,BASE
13814,2025-08-01,2,4,26,1,95001.60,1.55,BASE
13815,2025-08-01,2,4,27,1,98463.44,3.60,BASE
13816,2025-08-01,2,4,28,1,75775.21,3.20,PROJECT
13817,2025-08-01,2,4,29,1,77315.34,2.00,PROJECT
13818,2025-08-01,2,4,30,1,79955.47,2.20,SEASONAL
13819,2025-08-01,2,4,31,1,81670.60,1.50,BASE
13820,2025-08-01,2,4,32,1,85460.73,2.35,TREND
13821,2025-08-01,2,4,33,1,86300.86,1.60,TREND
13822,2025-08-01,2,4,34,1,89515.99,2.85,BASE
13823,2025-08-01,2,4,35,1,91106.12,2.10,BASE
13824,2025-08-01,2,4,36,1,94121.25,2.90,SEASONAL
13825,2025-08-01,3,5,1,1,48046.09,4.10,BASE
13826,2025-08-01,3,5,2,1,55108.61,4.00,PROJECT
13827,2025-08-01,3,5,3,1,61296.13,1.90,PROJECT
13828,2025-08-01,3,5,4,1,66483.65,1.75,SEASONAL
13829,2025-08-01,3,5,5,1,73196.17,3.85,SEASONAL
13830,2025-08-01,3,5,6,1,78508.69,2.40,SEASONAL
13831,2025-08-01,3,5,7,1,85221.21,3.95,BASE
13832,2025-08-01,3,5,8,1,90058.73,3.50,TREND
13833,2025-08-01,3,5,9,1,96296.25,3.55,SEASONAL
13834,2025-08-01,3,5,10,1,58744.30,2.00,TREND
13835,2025-08-01,3,5,11,1,62540.74,3.45,PROJECT
13836,2025-08-01,3,5,12,1,64687.18,3.40,TREND
13837,2025-08-01,3,5,13,1,68558.62,3.30,PROJECT
13838,2025-08-01,3,5,14,1,71455.06,2.15,PROJECT
13839,2025-08-01,3,5,15,1,74926.50,3.60,PROJECT
13840,2025-08-01,3,5,16,1,79322.94,1.80,TREND
13841,2025-08-01,3,5,17,1,81994.38,3.20,PROJECT
13842,2025-08-01,3,5,18,1,85440.82,3.50,SEASONAL
13843,2025-08-01,3,5,19,1,66259.19,4.10,TREND
13844,2025-08-01,3,5,20,1,69675.27,3.70,PROJECT
13845,2025-08-01,3,5,21,1,72741.35,2.60,PROJECT
13846,2025-08-01,3,5,22,1,75457.43,3.80,BASE
13847,2025-08-01,3,5,23,1,76848.51,1.75,TREND
13848,2025-08-01,3,5,24,1,79839.59,3.95,BASE
13849,2025-08-01,3,5,25,1,81805.67,2.05,PROJECT
13850,2025-08-01,3,5,26,1,85771.75,3.95,TREND
13851,2025-08-01,3,5,27,1,86862.83,1.75,TREND
13852,2025-08-01,3,5,28,1,66834.18,2.90,TREND
13853,2025-08-01,3,5,29,1,68808.74,3.45,PROJECT
13854,2025-08-01,3,5,30,1,70708.30,2.30,PROJECT
13855,2025-08-01,3,5,31,1,72907.86,2.70,PROJECT
13856,2025-08-01,3,5,32,1,75382.42,4.15,TREND
13857,2025-08-01,3,5,33,1,77281.98,2.90,PROJECT
13858,2025-08-01,3,5,34,1,78256.54,1.90,BASE
13859,2025-08-01,3,5,35,1,80431.10,3.25,PROJECT
13860,2025-08-01,3,5,36,1,82155.66,3.20,PROJECT
13861,2025-08-01,3,6,1,1,48050.92,4.15,PROJECT
13862,2025-08-01,3,6,2,1,54088.44,4.00,PROJECT
13863,2025-08-01,3,6,3,1,60900.96,2.55,TREND
13864,2025-08-01,3,6,4,1,66088.48,2.40,TREND
13865,2025-08-01,3,6,5,1,72276.00,3.25,TREND
13866,2025-08-01,3,6,6,1,77938.52,3.20,TREND
13867,2025-08-01,3,6,7,1,84226.04,2.25,TREND
13868,2025-08-01,3,6,8,1,89838.56,2.30,PROJECT
13869,2025-08-01,3,6,9,1,95901.08,2.60,SEASONAL
13870,2025-08-01,3,6,10,1,59014.92,2.20,BASE
13871,2025-08-01,3,6,11,1,61486.36,1.95,TREND
13872,2025-08-01,3,6,12,1,65307.80,4.10,PROJECT
13873,2025-08-01,3,6,13,1,68529.24,2.60,PROJECT
13874,2025-08-01,3,6,14,1,71550.68,4.05,SEASONAL
13875,2025-08-01,3,6,15,1,75647.12,3.70,BASE
13876,2025-08-01,3,6,16,1,79593.56,1.95,PROJECT
13877,2025-08-01,3,6,17,1,82015.00,2.60,BASE
13878,2025-08-01,3,6,18,1,86036.44,2.25,PROJECT
13879,2025-08-01,3,6,19,1,67593.41,2.95,PROJECT
13880,2025-08-01,3,6,20,1,69159.49,2.60,PROJECT
13881,2025-08-01,3,6,21,1,72075.57,1.95,PROJECT
13882,2025-08-01,3,6,22,1,74291.65,2.30,PROJECT
13883,2025-08-01,3,6,23,1,77282.73,3.60,SEASONAL
13884,2025-08-01,3,6,24,1,80098.81,3.45,BASE
13885,2025-08-01,3,6,25,1,82464.89,2.00,TREND
13886,2025-08-01,3,6,26,1,85105.97,2.40,BASE
13887,2025-08-01,3,6,27,1,87622.05,3.60,SEASONAL
13888,2025-08-01,3,6,28,1,66734.84,2.55,SEASONAL
13889,2025-08-01,3,6,29,1,69784.40,1.80,SEASONAL
13890,2025-08-01,3,6,30,1,70683.96,2.35,SEASONAL
13891,2025-08-01,3,6,31,1,73908.52,3.95,SEASONAL
13892,2025-08-01,3,6,32,1,75008.08,3.40,BASE
13893,2025-08-01,3,6,33,1,77657.64,1.75,TREND
13894,2025-08-01,3,6,34,1,79907.20,3.95,PROJECT
13895,2025-08-01,3,6,35,1,81406.76,2.65,SEASONAL
13896,2025-08-01,3,6,36,1,83081.32,3.60,SEASONAL
13897,2025-08-01,4,7,1,1,49105.76,1.00,PROJECT
13898,2025-08-01,4,7,2,1,54268.28,2.15,PROJECT
13899,2025-08-01,4,7,3,1,60430.80,1.10,TREND
13900,2025-08-01,4,7,4,1,66918.32,1.60,BASE
13901,2025-08-01,4,7,5,1,72405.84,1.20,TREND
13902,2025-08-01,4,7,6,1,78493.36,2.95,SEASONAL
13903,2025-08-01,4,7,7,1,84005.88,2.00,BASE
13904,2025-08-01,4,7,8,1,90943.40,0.75,TREND
13905,2025-08-01,4,7,9,1,96105.92,0.85,SEASONAL
13906,2025-08-01,4,7,10,1,57885.53,1.95,TREND
13907,2025-08-01,4,7,11,1,62106.97,2.50,SEASONAL
13908,2025-08-01,4,7,12,1,65828.41,2.55,BASE
13909,2025-08-01,4,7,13,1,68449.85,2.10,PROJECT
13910,2025-08-01,4,7,14,1,73046.29,0.70,SEASONAL
13911,2025-08-01,4,7,15,1,75417.73,2.70,BASE
13912,2025-08-01,4,7,16,1,79089.17,0.85,TREND
13913,2025-08-01,4,7,17,1,83110.61,1.15,SEASONAL
13914,2025-08-01,4,7,18,1,85982.05,0.70,BASE
13915,2025-08-01,4,7,19,1,67177.62,1.25,TREND
13916,2025-08-01,4,7,20,1,69443.70,2.80,BASE
13917,2025-08-01,4,7,21,1,71409.78,0.70,PROJECT
13918,2025-08-01,4,7,22,1,74325.86,2.15,TREND
13919,2025-08-01,4,7,23,1,77641.94,2.75,SEASONAL
13920,2025-08-01,4,7,24,1,79208.02,1.70,SEASONAL
13921,2025-08-01,4,7,25,1,81974.10,2.30,TREND
13922,2025-08-01,4,7,26,1,84415.18,2.70,BASE
13923,2025-08-01,4,7,27,1,86731.26,1.70,TREND
13924,2025-08-01,4,7,28,1,67910.51,1.10,TREND
13925,2025-08-01,4,7,29,1,69660.07,1.95,PROJECT
13926,2025-08-01,4,7,30,1,70609.63,1.35,TREND
13927,2025-08-01,4,7,31,1,73859.19,1.20,TREND
13928,2025-08-01,4,7,32,1,74908.75,0.80,TREND
13929,2025-08-01,4,7,33,1,77733.31,1.45,PROJECT
13930,2025-08-01,4,7,34,1,78932.87,1.40,PROJECT
13931,2025-08-01,4,7,35,1,80332.43,2.60,TREND
13932,2025-08-01,4,7,36,1,82756.99,2.45,PROJECT
13933,2025-08-01,4,8,1,1,48135.59,2.05,TREND
13934,2025-08-01,4,8,2,1,55123.11,0.95,TREND
13935,2025-08-01,4,8,3,1,60310.63,2.30,TREND
13936,2025-08-01,4,8,4,1,66598.15,2.85,PROJECT
13937,2025-08-01,4,8,5,1,73235.67,1.30,BASE
13938,2025-08-01,4,8,6,1,77998.19,1.05,PROJECT
13939,2025-08-01,4,8,7,1,85085.71,0.75,BASE
13940,2025-08-01,4,8,8,1,91498.23,2.40,SEASONAL
13941,2025-08-01,4,8,9,1,95985.75,2.30,PROJECT
13942,2025-08-01,4,8,10,1,58131.15,2.05,TREND
13943,2025-08-01,4,8,11,1,62102.59,0.85,SEASONAL
13944,2025-08-01,4,8,12,1,65924.03,2.55,PROJECT
13945,2025-08-01,4,8,13,1,68295.47,2.15,PROJECT
13946,2025-08-01,4,8,14,1,71891.91,1.05,BASE
13947,2025-08-01,4,8,15,1,76488.35,0.95,SEASONAL
13948,2025-08-01,4,8,16,1,79659.79,2.10,TREND
13949,2025-08-01,4,8,17,1,82606.23,1.15,BASE
13950,2025-08-01,4,8,18,1,86502.67,2.45,PROJECT
13951,2025-08-01,4,8,19,1,66986.84,2.30,BASE
13952,2025-08-01,4,8,20,1,69477.92,1.25,BASE
13953,2025-08-01,4,8,21,1,72344.00,2.70,BASE
13954,2025-08-01,4,8,22,1,74385.08,1.70,TREND
13955,2025-08-01,4,8,23,1,76651.16,2.60,BASE
13956,2025-08-01,4,8,24,1,80517.24,1.95,TREND
13957,2025-08-01,4,8,25,1,83133.32,2.35,SEASONAL
13958,2025-08-01,4,8,26,1,85099.40,1.00,TREND
13959,2025-08-01,4,8,27,1,87865.48,2.75,TREND
13960,2025-08-01,4,8,28,1,67911.17,1.65,TREND
13961,2025-08-01,4,8,29,1,68760.73,0.70,BASE
13962,2025-08-01,4,8,30,1,70835.29,0.75,SEASONAL
13963,2025-08-01,4,8,31,1,73034.85,1.15,SEASONAL
13964,2025-08-01,4,8,32,1,74509.41,2.85,BASE
13965,2025-08-01,4,8,33,1,76883.97,2.95,TREND
13966,2025-08-01,4,8,34,1,79358.53,0.75,TREND
13967,2025-08-01,4,8,35,1,80758.09,2.30,TREND
13968,2025-08-01,4,8,36,1,83682.65,0.55,TREND
13969,2025-08-01,5,9,1,1,45659.39,2.75,PROJECT
13970,2025-08-01,5,9,2,1,51497.75,1.40,TREND
13971,2025-08-01,5,9,3,1,57486.10,1.20,BASE
13972,2025-08-01,5,9,4,1,62674.45,1.65,TREND
13973,2025-08-01,5,9,5,1,68387.80,3.05,PROJECT
13974,2025-08-01,5,9,6,1,73301.15,3.15,TREND
13975,2025-08-01,5,9,7,1,78289.51,3.30,SEASONAL
13976,2025-08-01,5,9,8,1,84202.86,1.90,PROJECT
13977,2025-08-01,5,9,9,1,89866.21,1.90,SEASONAL
13978,2025-08-01,5,9,10,1,55338.32,1.85,SEASONAL
13979,2025-08-01,5,9,11,1,57631.67,2.20,TREND
13980,2025-08-01,5,9,12,1,61525.01,2.70,TREND
13981,2025-08-01,5,9,13,1,64443.35,3.25,PROJECT
13982,2025-08-01,5,9,14,1,66811.70,2.15,TREND
13983,2025-08-01,5,9,15,1,71030.04,2.10,SEASONAL
13984,2025-08-01,5,9,16,1,73773.39,2.70,BASE
13985,2025-08-01,5,9,17,1,77991.73,1.65,BASE
13986,2025-08-01,5,9,18,1,80410.07,1.40,PROJECT
13987,2025-08-01,5,9,19,1,61971.31,3.00,BASE
13988,2025-08-01,5,9,20,1,64541.32,1.20,BASE
13989,2025-08-01,5,9,21,1,67661.33,2.20,PROJECT
13990,2025-08-01,5,9,22,1,69481.34,3.05,PROJECT
13991,2025-08-01,5,9,23,1,71851.34,1.30,TREND
13992,2025-08-01,5,9,24,1,75421.35,2.85,BASE
13993,2025-08-01,5,9,25,1,76491.36,2.65,TREND
13994,2025-08-01,5,9,26,1,78986.37,1.55,SEASONAL
13995,2025-08-01,5,9,27,1,81031.38,1.20,TREND
13996,2025-08-01,5,9,28,1,62551.04,2.20,BASE
13997,2025-08-01,5,9,29,1,65222.29,3.10,SEASONAL
13998,2025-08-01,5,9,30,1,65968.55,2.00,BASE
13999,2025-08-01,5,9,31,1,69014.81,2.85,SEASONAL
14000,2025-08-01,5,9,32,1,70261.06,1.95,TREND
14001,2025-08-01,5,9,33,1,72057.32,0.95,PROJECT
14002,2025-08-01,5,9,34,1,73728.57,2.00,BASE
14003,2025-08-01,5,9,35,1,75374.83,3.05,SEASONAL
14004,2025-08-01,5,9,36,1,78146.09,0.95,PROJECT
14005,2025-08-01,5,10,1,1,45708.91,1.85,TREND
14006,2025-08-01,5,10,2,1,51422.26,3.15,BASE
14007,2025-08-01,5,10,3,1,56435.61,2.80,SEASONAL
14008,2025-08-01,5,10,4,1,62173.96,1.25,PROJECT
14009,2025-08-01,5,10,5,1,67787.31,2.40,PROJECT
14010,2025-08-01,5,10,6,1,72775.67,1.80,SEASONAL
14011,2025-08-01,5,10,7,1,79939.02,2.05,SEASONAL
14012,2025-08-01,5,10,8,1,84452.37,3.30,TREND
14013,2025-08-01,5,10,9,1,90615.72,1.55,PROJECT
14014,2025-08-01,5,10,10,1,55305.90,3.25,SEASONAL
14015,2025-08-01,5,10,11,1,57774.24,2.85,TREND
14016,2025-08-01,5,10,12,1,60542.59,1.85,SEASONAL
14017,2025-08-01,5,10,13,1,63735.93,1.15,PROJECT
14018,2025-08-01,5,10,14,1,67479.28,1.50,TREND
14019,2025-08-01,5,10,15,1,71347.62,1.80,TREND
14020,2025-08-01,5,10,16,1,74790.96,3.05,BASE
14021,2025-08-01,5,10,17,1,77509.31,3.15,PROJECT
14022,2025-08-01,5,10,18,1,81177.65,1.05,SEASONAL
14023,2025-08-01,5,10,19,1,63128.25,2.25,PROJECT
14024,2025-08-01,5,10,20,1,65323.25,2.15,BASE
14025,2025-08-01,5,10,21,1,67043.26,3.30,PROJECT
14026,2025-08-01,5,10,22,1,70638.27,2.15,TREND
14027,2025-08-01,5,10,23,1,71783.28,1.60,TREND
14028,2025-08-01,5,10,24,1,74278.29,2.75,PROJECT
14029,2025-08-01,5,10,25,1,77473.29,2.80,BASE
14030,2025-08-01,5,10,26,1,79118.30,3.05,TREND
14031,2025-08-01,5,10,27,1,82363.31,1.90,BASE
14032,2025-08-01,5,10,28,1,62349.99,3.25,PROJECT
14033,2025-08-01,5,10,29,1,64296.24,3.15,BASE
14034,2025-08-01,5,10,30,1,66942.50,1.75,TREND
14035,2025-08-01,5,10,31,1,68613.76,3.20,BASE
14036,2025-08-01,5,10,32,1,70335.01,1.00,PROJECT
14037,2025-08-01,5,10,33,1,72506.27,2.00,PROJECT
14038,2025-08-01,5,10,34,1,74627.52,2.65,BASE
14039,2025-08-01,5,10,35,1,75623.78,3.05,BASE
14040,2025-08-01,5,10,36,1,77645.04,3.15,BASE
14041,2025-08-01,6,11,1,1,45158.42,2.45,TREND
14042,2025-08-01,6,11,2,1,52046.77,2.70,PROJECT
14043,2025-08-01,6,11,3,1,57585.12,2.80,PROJECT
14044,2025-08-01,6,11,4,1,62748.47,3.20,TREND
14045,2025-08-01,6,11,5,1,67236.82,3.35,TREND
14046,2025-08-01,6,11,6,1,74300.18,3.30,PROJECT
14047,2025-08-01,6,11,7,1,79838.53,2.25,SEASONAL
14048,2025-08-01,6,11,8,1,84251.88,3.20,SEASONAL
14049,2025-08-01,6,11,9,1,90015.23,1.50,TREND
14050,2025-08-01,6,11,10,1,54373.48,3.65,TREND
14051,2025-08-01,6,11,11,1,57316.82,3.60,PROJECT
14052,2025-08-01,6,11,12,1,60910.17,2.45,SEASONAL
14053,2025-08-01,6,11,13,1,64653.51,1.85,SEASONAL
14054,2025-08-01,6,11,14,1,67521.85,2.80,SEASONAL
14055,2025-08-01,6,11,15,1,70840.20,2.75,SEASONAL
14056,2025-08-01,6,11,16,1,74508.54,2.80,PROJECT
14057,2025-08-01,6,11,17,1,77101.89,2.75,TREND
14058,2025-08-01,6,11,18,1,80570.23,3.45,BASE
14059,2025-08-01,6,11,19,1,62785.18,2.85,TREND
14060,2025-08-01,6,11,20,1,64980.19,2.20,SEASONAL
14061,2025-08-01,6,11,21,1,67375.20,3.55,PROJECT
14062,2025-08-01,6,11,22,1,70020.20,1.60,SEASONAL
14063,2025-08-01,6,11,23,1,71490.21,2.40,SEASONAL
14064,2025-08-01,6,11,24,1,74310.22,1.60,TREND
14065,2025-08-01,6,11,25,1,76455.23,2.35,BASE
14066,2025-08-01,6,11,26,1,79125.24,3.15,BASE
14067,2025-08-01,6,11,27,1,82420.24,2.45,BASE
14068,2025-08-01,6,11,28,1,62923.94,2.50,PROJECT
14069,2025-08-01,6,11,29,1,65645.19,1.90,PROJECT
14070,2025-08-01,6,11,30,1,67416.45,3.05,PROJECT
14071,2025-08-01,6,11,31,1,67937.71,3.40,TREND
14072,2025-08-01,6,11,32,1,71208.96,2.80,PROJECT
14073,2025-08-01,6,11,33,1,72505.22,2.40,SEASONAL
14074,2025-08-01,6,11,34,1,74601.47,2.15,PROJECT
14075,2025-08-01,6,11,35,1,75122.73,3.15,BASE
14076,2025-08-01,6,11,36,1,78268.99,3.05,TREND
14077,2025-08-01,6,12,1,1,46007.93,3.60,PROJECT
14078,2025-08-01,6,12,2,1,51871.28,2.45,SEASONAL
14079,2025-08-01,6,12,3,1,57234.63,1.90,BASE
14080,2025-08-01,6,12,4,1,63097.98,1.70,SEASONAL
14081,2025-08-01,6,12,5,1,68936.34,3.65,PROJECT
14082,2025-08-01,6,12,6,1,73599.69,1.85,SEASONAL
14083,2025-08-01,6,12,7,1,78613.04,2.25,BASE
14084,2025-08-01,6,12,8,1,85176.39,1.80,SEASONAL
14085,2025-08-01,6,12,9,1,91164.74,2.45,TREND
14086,2025-08-01,6,12,10,1,54441.06,2.30,TREND
14087,2025-08-01,6,12,11,1,57359.40,2.85,TREND
14088,2025-08-01,6,12,12,1,60877.74,2.05,TREND
14089,2025-08-01,6,12,13,1,63696.09,3.70,TREND
14090,2025-08-01,6,12,14,1,68264.43,2.65,TREND
14091,2025-08-01,6,12,15,1,71657.78,2.75,TREND
14092,2025-08-01,6,12,16,1,73651.12,3.20,SEASONAL
14093,2025-08-01,6,12,17,1,76819.46,1.95,BASE
14094,2025-08-01,6,12,18,1,80887.81,3.20,SEASONAL
14095,2025-08-01,6,12,19,1,62392.11,2.55,PROJECT
14096,2025-08-01,6,12,20,1,64337.12,2.75,TREND
14097,2025-08-01,6,12,21,1,68357.13,1.85,BASE
14098,2025-08-01,6,12,22,1,70402.14,2.50,SEASONAL
14099,2025-08-01,6,12,23,1,72372.15,1.75,SEASONAL
14100,2025-08-01,6,12,24,1,74142.15,3.30,SEASONAL
14101,2025-08-01,6,12,25,1,77012.16,1.70,BASE
14102,2025-08-01,6,12,26,1,80007.17,3.70,PROJECT
14103,2025-08-01,6,12,27,1,82127.18,2.00,TREND
14104,2025-08-01,6,12,28,1,64047.89,2.50,TREND
14105,2025-08-01,6,12,29,1,65294.14,2.50,PROJECT
14106,2025-08-01,6,12,30,1,67140.40,2.90,BASE
14107,2025-08-01,6,12,31,1,69311.66,2.60,PROJECT
14108,2025-08-01,6,12,32,1,70032.91,2.15,BASE
14109,2025-08-01,6,12,33,1,72429.17,2.05,PROJECT
14110,2025-08-01,6,12,34,1,74250.42,3.75,BASE
14111,2025-08-01,6,12,35,1,75546.68,2.75,PROJECT
14112,2025-08-01,6,12,36,1,76842.94,3.10,TREND
14113,2025-08-01,7,13,1,1,47890.43,3.95,SEASONAL
14114,2025-08-01,7,13,2,1,54428.16,2.70,PROJECT
14115,2025-08-01,7,13,3,1,60115.88,1.80,SEASONAL
14116,2025-08-01,7,13,4,1,66603.61,4.10,TREND
14117,2025-08-01,7,13,5,1,71466.34,3.35,TREND
14118,2025-08-01,7,13,6,1,78204.07,2.15,SEASONAL
14119,2025-08-01,7,13,7,1,83416.80,4.15,SEASONAL
14120,2025-08-01,7,13,8,1,90129.52,2.35,SEASONAL
14121,2025-08-01,7,13,9,1,95717.25,3.30,SEASONAL
14122,2025-08-01,7,13,10,1,58277.85,3.85,BASE
