BudgetKey,Date,DepartmentKey,AccountKey,ScenarioKey,BudgetAmount,BudgetFTE
7382,2025-09-01,6,2,2,37773.00,2.70
7383,2025-09-01,6,3,2,40818.00,1.25
7384,2025-09-01,6,4,2,43688.00,2.85
7385,2025-09-01,6,5,2,47633.00,2.80
7386,2025-09-01,6,6,2,50728.00,1.85
7387,2025-09-01,6,7,2,53523.00,1.70
7388,2025-09-01,6,8,2,56718.00,1.75
7389,2025-09-01,6,9,2,59013.00,3.05
7390,2025-09-01,6,10,2,37699.00,1.65
7391,2025-09-01,6,11,2,38834.00,2.00
7392,2025-09-01,6,12,2,40644.00,2.40
7393,2025-09-01,6,13,2,42904.00,2.15
7394,2025-09-01,6,14,2,44789.00,1.35
7395,2025-09-01,6,15,2,46024.00,2.65
7396,2025-09-01,6,16,2,48809.00,2.20
7397,2025-09-01,6,17,2,50444.00,2.10
7398,2025-09-01,6,18,2,52279.00,2.30
7399,2025-09-01,6,19,2,40558.40,2.45
7400,2025-09-01,6,20,2,42049.40,2.70
7401,2025-09-01,6,21,2,43340.40,2.10
7402,2025-09-01,6,22,2,45231.40,2.30
7403,2025-09-01,6,23,2,46647.40,2.00
7404,2025-09-01,6,24,2,47638.40,2.20
7405,2025-09-01,6,25,2,49129.40,1.70
7406,2025-09-01,6,26,2,51195.40,1.30
7407,2025-09-01,6,27,2,52636.40,2.05
7408,2025-09-01,6,28,2,44127.80,1.25
7409,2025-09-01,6,29,2,45454.80,2.30
7410,2025-09-01,6,30,2,46156.80,1.90
7411,2025-09-01,6,31,2,47133.80,2.30
7412,2025-09-01,6,32,2,48985.80,1.40
7413,2025-09-01,6,33,2,48987.80,1.75
7414,2025-09-01,6,34,2,51039.80,2.60
7415,2025-09-01,6,35,2,52191.80,2.85
7416,2025-09-01,6,36,2,53243.80,2.45
7417,2025-09-01,7,1,2,34871.00,2.15
7418,2025-09-01,7,2,2,37916.00,2.95
7419,2025-09-01,7,3,2,40711.00,2.50
7420,2025-09-01,7,4,2,44956.00,2.65
7421,2025-09-01,7,5,2,47351.00,2.35
7422,2025-09-01,7,6,2,50271.00,3.45
7423,2025-09-01,7,7,2,53091.00,2.50
7424,2025-09-01,7,8,2,56986.00,2.90
7425,2025-09-01,7,9,2,60081.00,2.85
7426,2025-09-01,7,10,2,37878.00,3.15
7427,2025-09-01,7,11,2,39838.00,2.85
7428,2025-09-01,7,12,2,41523.00,2.30
7429,2025-09-01,7,13,2,43058.00,1.85
7430,2025-09-01,7,14,2,44443.00,3.20
7431,2025-09-01,7,15,2,46428.00,3.10
7432,2025-09-01,7,16,2,49013.00,1.70
7433,2025-09-01,7,17,2,50073.00,2.05
7434,2025-09-01,7,18,2,51983.00,3.00
7435,2025-09-01,7,19,2,40970.80,2.15
7436,2025-09-01,7,20,2,42911.80,1.85
7437,2025-09-01,7,21,2,43802.80,2.70
7438,2025-09-01,7,22,2,46068.80,3.50
7439,2025-09-01,7,23,2,47634.80,1.75
7440,2025-09-01,7,24,2,48225.80,1.80
7441,2025-09-01,7,25,2,50441.80,3.45
7442,2025-09-01,7,26,2,51232.80,1.95
7443,2025-09-01,7,27,2,52423.80,3.50
7444,2025-09-01,7,28,2,44450.60,2.10
7445,2025-09-01,7,29,2,45202.60,2.45
7446,2025-09-01,7,30,2,46779.60,3.25
7447,2025-09-01,7,31,2,47881.60,2.60
7448,2025-09-01,7,32,2,48108.60,2.85
7449,2025-09-01,7,33,2,49935.60,2.85
7450,2025-09-01,7,34,2,51587.60,2.75
7451,2025-09-01,7,35,2,52664.60,2.20
7452,2025-09-01,7,36,2,53016.60,1.80
7453,2025-09-01,8,1,2,35864.00,3.00
7454,2025-09-01,8,2,2,38109.00,2.25
7455,2025-09-01,8,3,2,42329.00,3.60
7456,2025-09-01,8,4,2,44974.00,3.90
7457,2025-09-01,8,5,2,48394.00,3.80
7458,2025-09-01,8,6,2,51464.00,3.95
7459,2025-09-01,8,7,2,54209.00,3.15
7460,2025-09-01,8,8,2,57779.00,2.95
7461,2025-09-01,8,9,2,60349.00,3.10
7462,2025-09-01,8,10,2,37332.00,2.25
7463,2025-09-01,8,11,2,40017.00,2.40
7464,2025-09-01,8,12,2,42227.00,2.35
7465,2025-09-01,8,13,2,42912.00,3.05
7466,2025-09-01,8,14,2,44672.00,3.80
7467,2025-09-01,8,15,2,46932.00,2.20
7468,2025-09-01,8,16,2,48717.00,3.75
7469,2025-09-01,8,17,2,51427.00,2.45
7470,2025-09-01,8,18,2,53037.00,3.75
7471,2025-09-01,8,19,2,41258.20,3.60
7472,2025-09-01,8,20,2,43249.20,2.20
7473,2025-09-01,8,21,2,43765.20,3.90
7474,2025-09-01,8,22,2,45456.20,3.45
7475,2025-09-01,8,23,2,46872.20,3.40
7476,2025-09-01,8,24,2,48588.20,3.45
7477,2025-09-01,8,25,2,49479.20,3.80
7478,2025-09-01,8,26,2,51545.20,2.30
7479,2025-09-01,8,27,2,53036.20,2.55
7480,2025-09-01,8,28,2,43873.40,2.65
7481,2025-09-01,8,29,2,44775.40,3.60
7482,2025-09-01,8,30,2,46627.40,3.75
7483,2025-09-01,8,31,2,47029.40,2.80
7484,2025-09-01,8,32,2,48756.40,2.65
7485,2025-09-01,8,33,2,49583.40,3.30
7486,2025-09-01,8,34,2,50685.40,2.25
7487,2025-09-01,8,35,2,52812.40,2.25
7488,2025-09-01,8,36,2,53314.40,2.15
7489,2025-09-01,9,1,2,35307.00,2.80
7490,2025-09-01,9,2,2,39402.00,3.95
7491,2025-09-01,9,3,2,42197.00,3.95
7492,2025-09-01,9,4,2,45167.00,4.00
7493,2025-09-01,9,5,2,48137.00,3.25
7494,2025-09-01,9,6,2,52107.00,3.50
7495,2025-09-01,9,7,2,54402.00,2.60
7496,2025-09-01,9,8,2,58297.00,3.00
7497,2025-09-01,9,9,2,61342.00,2.70
7498,2025-09-01,9,10,2,37911.00,3.05
7499,2025-09-01,9,11,2,40646.00,3.95
7500,2025-09-01,9,12,2,41606.00,3.45
7501,2025-09-01,9,13,2,43466.00,2.65
7502,2025-09-01,9,14,2,46101.00,3.45
7503,2025-09-01,9,15,2,48061.00,3.05
7504,2025-09-01,9,16,2,49396.00,4.25
7505,2025-09-01,9,17,2,50956.00,3.55
7506,2025-09-01,9,18,2,52616.00,3.05
7507,2025-09-01,9,19,2,41270.60,3.90
7508,2025-09-01,9,20,2,42736.60,3.10
7509,2025-09-01,9,21,2,45277.60,3.95
7510,2025-09-01,9,22,2,45668.60,4.00
7511,2025-09-01,9,23,2,47684.60,3.40
7512,2025-09-01,9,24,2,48300.60,3.90
7513,2025-09-01,9,25,2,50516.60,4.15
7514,2025-09-01,9,26,2,51257.60,4.05
7515,2025-09-01,9,27,2,53323.60,2.85
7516,2025-09-01,9,28,2,43946.20,4.15
7517,2025-09-01,9,29,2,45748.20,4.25
7518,2025-09-01,9,30,2,46725.20,4.00
7519,2025-09-01,9,31,2,47802.20,4.05
7520,2025-09-01,9,32,2,48829.20,4.25
7521,2025-09-01,9,33,2,49806.20,3.10
7522,2025-09-01,9,34,2,51283.20,3.05
7523,2025-09-01,9,35,2,52360.20,3.40
7524,2025-09-01,9,36,2,54112.20,4.00
7525,2025-09-01,10,1,2,36950.00,2.20
7526,2025-09-01,10,2,2,39995.00,0.80
7527,2025-09-01,10,3,2,42740.00,2.55
7528,2025-09-01,10,4,2,45560.00,2.55
7529,2025-09-01,10,5,2,48405.00,0.90
7530,2025-09-01,10,6,2,51350.00,1.50
7531,2025-09-01,10,7,2,54920.00,0.95
7532,2025-09-01,10,8,2,58740.00,1.00
7533,2025-09-01,10,9,2,61610.00,0.90
7534,2025-09-01,10,10,2,39015.00,1.85
7535,2025-09-01,10,11,2,40250.00,0.90
7536,2025-09-01,10,12,2,41610.00,1.55
7537,2025-09-01,10,13,2,44445.00,2.00
7538,2025-09-01,10,14,2,45830.00,1.55
7539,2025-09-01,10,15,2,47715.00,1.15
7540,2025-09-01,10,16,2,49850.00,1.30
7541,2025-09-01,10,17,2,51910.00,1.30
7542,2025-09-01,10,18,2,52820.00,1.65
7543,2025-09-01,10,19,2,41658.00,2.25
7544,2025-09-01,10,20,2,42949.00,2.35
7545,2025-09-01,10,21,2,44890.00,1.90
7546,2025-09-01,10,22,2,46356.00,0.80
7547,2025-09-01,10,23,2,47422.00,1.50
7548,2025-09-01,10,24,2,48763.00,0.80
7549,2025-09-01,10,25,2,51104.00,2.30
7550,2025-09-01,10,26,2,52495.00,1.65
7551,2025-09-01,10,27,2,53336.00,1.15
7552,2025-09-01,10,28,2,44219.00,2.00
7553,2025-09-01,10,29,2,45796.00,1.25
7554,2025-09-01,10,30,2,46373.00,2.15
7555,2025-09-01,10,31,2,47350.00,1.05
7556,2025-09-01,10,32,2,49452.00,2.45
7557,2025-09-01,10,33,2,50604.00,1.00
7558,2025-09-01,10,34,2,51281.00,1.15
7559,2025-09-01,10,35,2,52333.00,1.40
7560,2025-09-01,10,36,2,53810.00,1.70
7561,2025-10-01,1,1,2,32438.00,2.80
7562,2025-10-01,1,2,2,35858.00,1.90
7563,2025-10-01,1,3,2,38053.00,2.25
7564,2025-10-01,1,4,2,42048.00,1.50
7565,2025-10-01,1,5,2,44543.00,2.75
7566,2025-10-01,1,6,2,47338.00,2.55
7567,2025-10-01,1,7,2,51108.00,2.90
7568,2025-10-01,1,8,2,54628.00,1.25
7569,2025-10-01,1,9,2,56548.00,2.05
7570,2025-10-01,1,10,2,36529.00,1.95
7571,2025-10-01,1,11,2,37189.00,2.25
7572,2025-10-01,1,12,2,39574.00,1.25
7573,2025-10-01,1,13,2,41909.00,2.90
7574,2025-10-01,1,14,2,43644.00,2.05
7575,2025-10-01,1,15,2,45354.00,2.60
7576,2025-10-01,1,16,2,46964.00,1.30
7577,2025-10-01,1,17,2,49299.00,2.50
7578,2025-10-01,1,18,2,51234.00,2.75
7579,2025-10-01,1,19,2,40646.40,3.00
7580,2025-10-01,1,20,2,41337.40,2.90
7581,2025-10-01,1,21,2,43003.40,2.80
7582,2025-10-01,1,22,2,44944.40,2.80
7583,2025-10-01,1,23,2,45135.40,2.95
7584,2025-10-01,1,24,2,46601.40,2.70
7585,2025-10-01,1,25,2,49017.40,2.90
7586,2025-10-01,1,26,2,49883.40,1.60
7587,2025-10-01,1,27,2,51699.40,1.30
7588,2025-10-01,1,28,2,42763.80,1.90
7589,2025-10-01,1,29,2,44565.80,1.60
7590,2025-10-01,1,30,2,45667.80,1.95
7591,2025-10-01,1,31,2,46144.80,3.00
7592,2025-10-01,1,32,2,47696.80,1.85
7593,2025-10-01,1,33,2,48848.80,3.00
7594,2025-10-01,1,34,2,50325.80,2.30
7595,2025-10-01,1,35,2,51677.80,1.95
7596,2025-10-01,1,36,2,51579.80,1.25
7597,2025-10-01,2,1,2,32281.00,3.25
7598,2025-10-01,2,2,2,35551.00,2.30
7599,2025-10-01,2,3,2,38996.00,3.00
7600,2025-10-01,2,4,2,41741.00,2.30
7601,2025-10-01,2,5,2,45036.00,3.10
7602,2025-10-01,2,6,2,48331.00,1.90
7603,2025-10-01,2,7,2,51326.00,2.40
7604,2025-10-01,2,8,2,54471.00,2.10
7605,2025-10-01,2,9,2,57991.00,2.20
7606,2025-10-01,2,10,2,36408.00,2.35
7607,2025-10-01,2,11,2,37868.00,2.05
7608,2025-10-01,2,12,2,39753.00,3.35
7609,2025-10-01,2,13,2,41838.00,2.20
7610,2025-10-01,2,14,2,43898.00,2.20
7611,2025-10-01,2,15,2,46108.00,1.95
7612,2025-10-01,2,16,2,47593.00,3.45
7613,2025-10-01,2,17,2,48828.00,3.20
7614,2025-10-01,2,18,2,51063.00,2.40
7615,2025-10-01,2,19,2,40858.80,1.85
7616,2025-10-01,2,20,2,41924.80,1.85
7617,2025-10-01,2,21,2,43090.80,1.75
7618,2025-10-01,2,22,2,44906.80,2.50
7619,2025-10-01,2,23,2,46622.80,2.65
7620,2025-10-01,2,24,2,46763.80,3.30
7621,2025-10-01,2,25,2,48279.80,2.70
7622,2025-10-01,2,26,2,50070.80,2.90
7623,2025-10-01,2,27,2,51111.80,2.70
7624,2025-10-01,2,28,2,42661.60,2.05
7625,2025-10-01,2,29,2,44038.60,3.15
7626,2025-10-01,2,30,2,45940.60,3.10
7627,2025-10-01,2,31,2,46717.60,3.15
7628,2025-10-01,2,32,2,47744.60,1.90
7629,2025-10-01,2,33,2,48746.60,2.05
7630,2025-10-01,2,34,2,50123.60,2.35
7631,2025-10-01,2,35,2,50625.60,1.95
7632,2025-10-01,2,36,2,51802.60,2.95
7633,2025-10-01,3,1,2,33574.00,3.70
7634,2025-10-01,3,2,2,36294.00,2.30
7635,2025-10-01,3,3,2,39064.00,3.65
7636,2025-10-01,3,4,2,42309.00,3.40
7637,2025-10-01,3,5,2,45629.00,2.30
7638,2025-10-01,3,6,2,48524.00,3.00
7639,2025-10-01,3,7,2,51744.00,3.60
7640,2025-10-01,3,8,2,55389.00,3.35
7641,2025-10-01,3,9,2,57684.00,3.40
7642,2025-10-01,3,10,2,36487.00,2.15
7643,2025-10-01,3,11,2,38272.00,3.10
7644,2025-10-01,3,12,2,40107.00,2.45
7645,2025-10-01,3,13,2,41517.00,3.40
7646,2025-10-01,3,14,2,43802.00,3.65
7647,2025-10-01,3,15,2,45287.00,2.80
7648,2025-10-01,3,16,2,47247.00,2.50
7649,2025-10-01,3,17,2,48882.00,2.35
7650,2025-10-01,3,18,2,51667.00,2.95
7651,2025-10-01,3,19,2,41171.20,2.60
7652,2025-10-01,3,20,2,41787.20,2.60
7653,2025-10-01,3,21,2,42953.20,3.15
7654,2025-10-01,3,22,2,44444.20,3.65
7655,2025-10-01,3,23,2,46035.20,2.70
7656,2025-10-01,3,24,2,47376.20,3.85
7657,2025-10-01,3,25,2,48542.20,2.25
7658,2025-10-01,3,26,2,50858.20,2.50
7659,2025-10-01,3,27,2,51924.20,2.65
7660,2025-10-01,3,28,2,42834.40,2.70
7661,2025-10-01,3,29,2,44511.40,2.70
7662,2025-10-01,3,30,2,46238.40,2.20
7663,2025-10-01,3,31,2,46315.40,2.75
7664,2025-10-01,3,32,2,47792.40,3.95
7665,2025-10-01,3,33,2,49044.40,2.55
7666,2025-10-01,3,34,2,50421.40,2.20
7667,2025-10-01,3,35,2,50773.40,3.70
7668,2025-10-01,3,36,2,52800.40,3.65
7669,2025-10-01,4,1,2,32967.00,3.75
7670,2025-10-01,4,2,2,36562.00,3.85
7671,2025-10-01,4,3,2,39882.00,4.00
7672,2025-10-01,4,4,2,43352.00,4.00
7673,2025-10-01,4,5,2,45797.00,4.00
7674,2025-10-01,4,6,2,48942.00,3.75
7675,2025-10-01,4,7,2,52587.00,3.45
7676,2025-10-01,4,8,2,55107.00,2.75
7677,2025-10-01,4,9,2,58927.00,4.20
7678,2025-10-01,4,10,2,36441.00,3.80
7679,2025-10-01,4,11,2,38951.00,2.80
7680,2025-10-01,4,12,2,40661.00,3.40
7681,2025-10-01,4,13,2,42846.00,3.30
7682,2025-10-01,4,14,2,44356.00,2.80
7683,2025-10-01,4,15,2,46391.00,3.40
7684,2025-10-01,4,16,2,47701.00,2.90
7685,2025-10-01,4,17,2,49611.00,3.30
7686,2025-10-01,4,18,2,51696.00,4.30
7687,2025-10-01,4,19,2,41358.60,3.55
7688,2025-10-01,4,20,2,42299.60,3.05
7689,2025-10-01,4,21,2,44140.60,3.05
7690,2025-10-01,4,22,2,45131.60,4.30
7691,2025-10-01,4,23,2,45822.60,3.20
7692,2025-10-01,4,24,2,48013.60,3.60
7693,2025-10-01,4,25,2,49754.60,4.40
7694,2025-10-01,4,26,2,50895.60,2.90
7695,2025-10-01,4,27,2,51886.60,3.05
7696,2025-10-01,4,28,2,44032.20,4.05
7697,2025-10-01,4,29,2,44809.20,3.25
7698,2025-10-01,4,30,2,46186.20,3.45
7699,2025-10-01,4,31,2,46438.20,3.25
7700,2025-10-01,4,32,2,48165.20,3.00
7701,2025-10-01,4,33,2,48742.20,3.25
7702,2025-10-01,4,34,2,50619.20,3.35
7703,2025-10-01,4,35,2,51471.20,2.65
7704,2025-10-01,4,36,2,52423.20,2.90
7705,2025-10-01,5,1,2,33485.00,2.60
7706,2025-10-01,5,2,2,37130.00,2.45
7707,2025-10-01,5,3,2,40000.00,0.95
7708,2025-10-01,5,4,2,42795.00,2.10
7709,2025-10-01,5,5,2,46115.00,1.20
7710,2025-10-01,5,6,2,49460.00,1.00
7711,2025-10-01,5,7,2,53155.00,2.10
7712,2025-10-01,5,8,2,56525.00,0.85
7713,2025-10-01,5,9,2,59570.00,1.55
7714,2025-10-01,5,10,2,36545.00,1.80
7715,2025-10-01,5,11,2,39255.00,1.15
7716,2025-10-01,5,12,2,40765.00,1.95
7717,2025-10-01,5,13,2,42525.00,1.20
7718,2025-10-01,5,14,2,44735.00,2.05
7719,2025-10-01,5,15,2,45845.00,1.55
7720,2025-10-01,5,16,2,48755.00,2.25
7721,2025-10-01,5,17,2,50215.00,0.85
7722,2025-10-01,5,18,2,51550.00,0.90
7723,2025-10-01,5,19,2,40446.00,1.80
7724,2025-10-01,5,20,2,42937.00,0.85
7725,2025-10-01,5,21,2,43578.00,2.20
7726,2025-10-01,5,22,2,45694.00,1.40
7727,2025-10-01,5,23,2,46860.00,1.90
7728,2025-10-01,5,24,2,48626.00,0.85
7729,2025-10-01,5,25,2,48867.00,1.85
7730,2025-10-01,5,26,2,50383.00,2.25
7731,2025-10-01,5,27,2,51974.00,2.30
7732,2025-10-01,5,28,2,43380.00,2.10
7733,2025-10-01,5,29,2,45382.00,1.65
7734,2025-10-01,5,30,2,45534.00,2.60
7735,2025-10-01,5,31,2,46611.00,0.80
7736,2025-10-01,5,32,2,47788.00,1.00
7737,2025-10-01,5,33,2,49340.00,1.00
7738,2025-10-01,5,34,2,50767.00,0.95
7739,2025-10-01,5,35,2,51469.00,1.00
7740,2025-10-01,5,36,2,52421.00,1.20
7741,2025-10-01,6,1,2,35028.00,2.10
7742,2025-10-01,6,2,2,37998.00,1.50
7743,2025-10-01,6,3,2,40643.00,2.60
7744,2025-10-01,6,4,2,43238.00,1.60
7745,2025-10-01,6,5,2,47633.00,2.25
7746,2025-10-01,6,6,2,50303.00,1.90
7747,2025-10-01,6,7,2,53848.00,2.40
7748,2025-10-01,6,8,2,55943.00,1.65
7749,2025-10-01,6,9,2,59988.00,2.25
7750,2025-10-01,6,10,2,36949.00,1.65
7751,2025-10-01,6,11,2,38784.00,1.65
7752,2025-10-01,6,12,2,40744.00,1.30
7753,2025-10-01,6,13,2,42929.00,1.60
7754,2025-10-01,6,14,2,44789.00,1.75
7755,2025-10-01,6,15,2,45974.00,2.95
7756,2025-10-01,6,16,2,48959.00,2.30
7757,2025-10-01,6,17,2,50369.00,1.80
7758,2025-10-01,6,18,2,51929.00,1.80
7759,2025-10-01,6,19,2,40608.40,2.45
7760,2025-10-01,6,20,2,41974.40,2.25
7761,2025-10-01,6,21,2,43390.40,1.95
7762,2025-10-01,6,22,2,44906.40,2.40
7763,2025-10-01,6,23,2,47197.40,2.70
7764,2025-10-01,6,24,2,47963.40,1.30
7765,2025-10-01,6,25,2,50304.40,1.80
7766,2025-10-01,6,26,2,51520.40,1.65
7767,2025-10-01,6,27,2,52261.40,1.80
7768,2025-10-01,6,28,2,43877.80,2.05
7769,2025-10-01,6,29,2,44404.80,2.35
7770,2025-10-01,6,30,2,46756.80,2.90
7771,2025-10-01,6,31,2,47933.80,2.60
7772,2025-10-01,6,32,2,48485.80,2.40
7773,2025-10-01,6,33,2,49587.80,2.95
7774,2025-10-01,6,34,2,50539.80,1.75
7775,2025-10-01,6,35,2,52166.80,2.55
7776,2025-10-01,6,36,2,52768.80,1.25
7777,2025-10-01,7,1,2,35096.00,3.25
7778,2025-10-01,7,2,2,38266.00,2.95
7779,2025-10-01,7,3,2,40761.00,2.65
7780,2025-10-01,7,4,2,44906.00,3.20
7781,2025-10-01,7,5,2,47426.00,2.45
7782,2025-10-01,7,6,2,50846.00,3.00
7783,2025-10-01,7,7,2,53141.00,2.85
7784,2025-10-01,7,8,2,57236.00,2.35
7785,2025-10-01,7,9,2,60556.00,3.20
7786,2025-10-01,7,10,2,37028.00,2.70
7787,2025-10-01,7,11,2,39863.00,1.70
7788,2025-10-01,7,12,2,41573.00,2.75
7789,2025-10-01,7,13,2,43733.00,2.20
7790,2025-10-01,7,14,2,45368.00,3.15
7791,2025-10-01,7,15,2,46253.00,3.35
7792,2025-10-01,7,16,2,49263.00,3.30
7793,2025-10-01,7,17,2,50573.00,2.75
7794,2025-10-01,7,18,2,53133.00,3.40
7795,2025-10-01,7,19,2,41320.80,3.40
7796,2025-10-01,7,20,2,43036.80,2.45
7797,2025-10-01,7,21,2,44627.80,1.70
7798,2025-10-01,7,22,2,46243.80,3.20
7799,2025-10-01,7,23,2,47109.80,3.30
7800,2025-10-01,7,24,2,48900.80,2.10
7801,2025-10-01,7,25,2,49241.80,2.65
7802,2025-10-01,7,26,2,51657.80,1.85
7803,2025-10-01,7,27,2,52098.80,2.35
7804,2025-10-01,7,28,2,43750.60,2.95
7805,2025-10-01,7,29,2,44627.60,2.15
7806,2025-10-01,7,30,2,46829.60,2.15
7807,2025-10-01,7,31,2,47806.60,1.85
7808,2025-10-01,7,32,2,49133.60,3.05
7809,2025-10-01,7,33,2,50260.60,2.80
7810,2025-10-01,7,34,2,50837.60,3.05
7811,2025-10-01,7,35,2,52139.60,2.70
7812,2025-10-01,7,36,2,52916.60,3.20
7813,2025-10-01,8,1,2,34939.00,2.20
7814,2025-10-01,8,2,2,37959.00,3.30
7815,2025-10-01,8,3,2,41804.00,3.75
7816,2025-10-01,8,4,2,44574.00,3.25
7817,2025-10-01,8,5,2,48144.00,3.80
7818,2025-10-01,8,6,2,50664.00,2.15
7819,2025-10-01,8,7,2,53909.00,2.50
7820,2025-10-01,8,8,2,57829.00,2.70
7821,2025-10-01,8,9,2,60374.00,3.05
7822,2025-10-01,8,10,2,38307.00,3.00
7823,2025-10-01,8,11,2,39292.00,2.20
7824,2025-10-01,8,12,2,42077.00,3.00
7825,2025-10-01,8,13,2,43937.00,2.40
7826,2025-10-01,8,14,2,45047.00,3.10
7827,2025-10-01,8,15,2,46832.00,2.90
7828,2025-10-01,8,16,2,49267.00,3.65
7829,2025-10-01,8,17,2,51027.00,3.90
7830,2025-10-01,8,18,2,53037.00,3.00
7831,2025-10-01,8,19,2,41508.20,3.55
7832,2025-10-01,8,20,2,43199.20,2.85
7833,2025-10-01,8,21,2,44840.20,2.30
7834,2025-10-01,8,22,2,45431.20,3.80
7835,2025-10-01,8,23,2,47372.20,3.15
7836,2025-10-01,8,24,2,48513.20,2.30
7837,2025-10-01,8,25,2,49529.20,3.85
7838,2025-10-01,8,26,2,51195.20,3.30
7839,2025-10-01,8,27,2,53411.20,2.85
7840,2025-10-01,8,28,2,44698.40,3.45
7841,2025-10-01,8,29,2,45725.40,2.55
7842,2025-10-01,8,30,2,45952.40,2.80
7843,2025-10-01,8,31,2,47079.40,3.25
7844,2025-10-01,8,32,2,49406.40,2.25
7845,2025-10-01,8,33,2,50058.40,3.70
7846,2025-10-01,8,34,2,51685.40,3.05
7847,2025-10-01,8,35,2,51787.40,2.40
7848,2025-10-01,8,36,2,52989.40,2.60
7849,2025-10-01,9,1,2,35657.00,2.90
7850,2025-10-01,9,2,2,39127.00,3.20
7851,2025-10-01,9,3,2,42272.00,2.95
7852,2025-10-01,9,4,2,45067.00,3.55
7853,2025-10-01,9,5,2,48112.00,4.15
7854,2025-10-01,9,6,2,50932.00,3.95
7855,2025-10-01,9,7,2,54852.00,3.90
7856,2025-10-01,9,8,2,57797.00,3.25
7857,2025-10-01,9,9,2,60242.00,2.90
7858,2025-10-01,9,10,2,38736.00,4.05
7859,2025-10-01,9,11,2,39496.00,2.60
7860,2025-10-01,9,12,2,41931.00,3.40
7861,2025-10-01,9,13,2,43516.00,4.35
7862,2025-10-01,9,14,2,46026.00,4.35
7863,2025-10-01,9,15,2,47361.00,3.95
7864,2025-10-01,9,16,2,49196.00,3.70
7865,2025-10-01,9,17,2,50831.00,4.40
7866,2025-10-01,9,18,2,53041.00,2.65
7867,2025-10-01,9,19,2,41595.60,3.95
7868,2025-10-01,9,20,2,43711.60,3.50
7869,2025-10-01,9,21,2,44902.60,3.45
7870,2025-10-01,9,22,2,45818.60,2.80
7871,2025-10-01,9,23,2,47309.60,4.30
7872,2025-10-01,9,24,2,49050.60,3.40
7873,2025-10-01,9,25,2,50891.60,4.10
7874,2025-10-01,9,26,2,51632.60,3.85
7875,2025-10-01,9,27,2,53273.60,3.45
7876,2025-10-01,9,28,2,43721.20,4.20
7877,2025-10-01,9,29,2,45698.20,3.90
7878,2025-10-01,9,30,2,47225.20,4.30
7879,2025-10-01,9,31,2,47702.20,4.40
7880,2025-10-01,9,32,2,49279.20,3.60
7881,2025-10-01,9,33,2,49806.20,4.00
7882,2025-10-01,9,34,2,51183.20,3.10
7883,2025-10-01,9,35,2,51960.20,4.15
7884,2025-10-01,9,36,2,53262.20,3.55
7885,2025-10-01,10,1,2,36075.00,1.10
7886,2025-10-01,10,2,2,40070.00,0.85
7887,2025-10-01,10,3,2,42190.00,1.60
7888,2025-10-01,10,4,2,45335.00,1.25
7889,2025-10-01,10,5,2,48380.00,1.30
7890,2025-10-01,10,6,2,51925.00,2.25
7891,2025-10-01,10,7,2,55020.00,2.25
7892,2025-10-01,10,8,2,57840.00,2.45
7893,2025-10-01,10,9,2,60760.00,1.70
7894,2025-10-01,10,10,2,38365.00,1.70
7895,2025-10-01,10,11,2,39750.00,1.35
7896,2025-10-01,10,12,2,41835.00,1.55
7897,2025-10-01,10,13,2,43995.00,2.55
7898,2025-10-01,10,14,2,45930.00,1.45
7899,2025-10-01,10,15,2,48365.00,2.55
7900,2025-10-01,10,16,2,49300.00,2.15
7901,2025-10-01,10,17,2,51485.00,1.55
7902,2025-10-01,10,18,2,53645.00,1.00
7903,2025-10-01,10,19,2,42058.00,1.50
7904,2025-10-01,10,20,2,43624.00,2.55
7905,2025-10-01,10,21,2,45140.00,1.95
7906,2025-10-01,10,22,2,46656.00,1.60
7907,2025-10-01,10,23,2,47697.00,1.45
7908,2025-10-01,10,24,2,49638.00,1.05
7909,2025-10-01,10,25,2,50229.00,0.90
7910,2025-10-01,10,26,2,51945.00,1.85
7911,2025-10-01,10,27,2,53786.00,1.90
7912,2025-10-01,10,28,2,44844.00,0.90
7913,2025-10-01,10,29,2,45096.00,1.05
7914,2025-10-01,10,30,2,46748.00,1.85
7915,2025-10-01,10,31,2,48000.00,2.40
7916,2025-10-01,10,32,2,49427.00,1.70
7917,2025-10-01,10,33,2,50879.00,1.25
7918,2025-10-01,10,34,2,52006.00,2.15
7919,2025-10-01,10,35,2,51958.00,1.90
7920,2025-10-01,10,36,2,53985.00,2.00
7921,2025-11-01,1,1,2,31963.00,2.25
7922,2025-11-01,1,2,2,35108.00,1.65
7923,2025-11-01,1,3,2,38153.00,1.80
7924,2025-11-01,1,4,2,41573.00,1.70
7925,2025-11-01,1,5,2,44368.00,1.40
7926,2025-11-01,1,6,2,48363.00,2.80
7927,2025-11-01,1,7,2,51033.00,2.60
7928,2025-11-01,1,8,2,53853.00,2.75
7929,2025-11-01,1,9,2,56648.00,3.05
7930,2025-11-01,1,10,2,35929.00,2.80
7931,2025-11-01,1,11,2,37814.00,1.95
7932,2025-11-01,1,12,2,40149.00,1.95
7933,2025-11-01,1,13,2,42084.00,2.90
7934,2025-11-01,1,14,2,43144.00,1.30
7935,2025-11-01,1,15,2,44954.00,1.30
7936,2025-11-01,1,16,2,47214.00,2.95
7937,2025-11-01,1,17,2,49399.00,1.40
7938,2025-11-01,1,18,2,50459.00,1.30
7939,2025-11-01,1,19,2,40471.40,1.55
