ForecastKey,Date,DepartmentKey,AccountKey,ScenarioKey,ForecastAmount
7229,2025-09-01,1,29,3,44515.80
7230,2025-09-01,1,30,3,44493.37
7231,2025-09-01,1,31,3,46959.75
7232,2025-09-01,1,32,3,48895.95
7233,2025-09-01,1,33,3,48773.80
7234,2025-09-01,1,34,3,50273.56
7235,2025-09-01,1,35,3,51640.36
7236,2025-09-01,1,36,3,51699.70
7237,2025-09-01,2,1,3,33352.43
7238,2025-09-01,2,2,3,35566.74
7239,2025-09-01,2,3,3,38828.79
7240,2025-09-01,2,4,3,42805.32
7241,2025-09-01,2,5,3,45936.72
7242,2025-09-01,2,6,3,47070.38
7243,2025-09-01,2,7,3,50812.74
7244,2025-09-01,2,8,3,53332.29
7245,2025-09-01,2,9,3,57966.00
7246,2025-09-01,2,10,3,35375.67
7247,2025-09-01,2,11,3,39235.79
7248,2025-09-01,2,12,3,40578.00
7249,2025-09-01,2,13,3,41738.00
7250,2025-09-01,2,14,3,42285.04
7251,2025-09-01,2,15,3,44070.01
7252,2025-09-01,2,16,3,46577.46
7253,2025-09-01,2,17,3,49103.00
7254,2025-09-01,2,18,3,50502.87
7255,2025-09-01,2,19,3,39705.79
7256,2025-09-01,2,20,3,43131.04
7257,2025-09-01,2,21,3,43080.64
7258,2025-09-01,2,22,3,45447.94
7259,2025-09-01,2,23,3,46407.28
7260,2025-09-01,2,24,3,46612.52
7261,2025-09-01,2,25,3,49753.94
7262,2025-09-01,2,26,3,48883.93
7263,2025-09-01,2,27,3,49651.20
7264,2025-09-01,2,28,3,45125.95
7265,2025-09-01,2,29,3,43796.21
7266,2025-09-01,2,30,3,47421.82
7267,2025-09-01,2,31,3,45582.82
7268,2025-09-01,2,32,3,48119.60
7269,2025-09-01,2,33,3,49208.82
7270,2025-09-01,2,34,3,50616.07
7271,2025-09-01,2,35,3,49058.33
7272,2025-09-01,2,36,3,52648.88
7273,2025-09-01,3,1,3,33473.97
7274,2025-09-01,3,2,3,36783.19
7275,2025-09-01,3,3,3,38377.08
7276,2025-09-01,3,4,3,41638.41
7277,2025-09-01,3,5,3,45791.46
7278,2025-09-01,3,6,3,48019.02
7279,2025-09-01,3,7,3,51027.62
7280,2025-09-01,3,8,3,54364.86
7281,2025-09-01,3,9,3,57044.82
7282,2025-09-01,3,10,3,37581.61
7283,2025-09-01,3,11,3,39547.44
7284,2025-09-01,3,12,3,40307.00
7285,2025-09-01,3,13,3,42765.42
7286,2025-09-01,3,14,3,44240.02
7287,2025-09-01,3,15,3,45962.00
7288,2025-09-01,3,16,3,49385.41
7289,2025-09-01,3,17,3,49082.00
7290,2025-09-01,3,18,3,51858.84
7291,2025-09-01,3,19,3,41839.84
7292,2025-09-01,3,20,3,40460.83
7293,2025-09-01,3,21,3,43453.20
7294,2025-09-01,3,22,3,44247.26
7295,2025-09-01,3,23,3,45748.10
7296,2025-09-01,3,24,3,46654.94
7297,2025-09-01,3,25,3,48650.78
7298,2025-09-01,3,26,3,51559.95
7299,2025-09-01,3,27,3,50681.72
7300,2025-09-01,3,28,3,43969.74
7301,2025-09-01,3,29,3,45886.13
7302,2025-09-01,3,30,3,44588.02
7303,2025-09-01,3,31,3,47859.36
7304,2025-09-01,3,32,3,48800.57
7305,2025-09-01,3,33,3,48719.40
7306,2025-09-01,3,34,3,49633.47
7307,2025-09-01,3,35,3,51023.40
7308,2025-09-01,3,36,3,53091.41
7309,2025-09-01,4,1,3,32686.83
7310,2025-09-01,4,2,3,35440.89
7311,2025-09-01,4,3,3,40934.64
7312,2025-09-01,4,4,3,42876.52
7313,2025-09-01,4,5,3,46508.94
7314,2025-09-01,4,6,3,50113.17
7315,2025-09-01,4,7,3,53392.11
7316,2025-09-01,4,8,3,54902.43
7317,2025-09-01,4,9,3,57966.48
7318,2025-09-01,4,10,3,36472.59
7319,2025-09-01,4,11,3,36860.97
7320,2025-09-01,4,12,3,41576.22
7321,2025-09-01,4,13,3,41633.37
7322,2025-09-01,4,14,3,45396.12
7323,2025-09-01,4,15,3,44997.68
7324,2025-09-01,4,16,3,48745.78
7325,2025-09-01,4,17,3,50985.72
7326,2025-09-01,4,18,3,50368.08
7327,2025-09-01,4,19,3,40661.19
7328,2025-09-01,4,20,3,42099.60
7329,2025-09-01,4,21,3,44768.41
7330,2025-09-01,4,22,3,44804.03
7331,2025-09-01,4,23,3,46912.08
7332,2025-09-01,4,24,3,48263.60
7333,2025-09-01,4,25,3,48267.05
7334,2025-09-01,4,26,3,52036.22
7335,2025-09-01,4,27,3,52536.60
7336,2025-09-01,4,28,3,43816.02
7337,2025-09-01,4,29,3,43472.02
7338,2025-09-01,4,30,3,44882.84
7339,2025-09-01,4,31,3,47341.46
7340,2025-09-01,4,32,3,48228.05
7341,2025-09-01,4,33,3,49342.20
7342,2025-09-01,4,34,3,52472.53
7343,2025-09-01,4,35,3,52220.12
7344,2025-09-01,4,36,3,51668.74
7345,2025-09-01,5,1,3,32941.20
7346,2025-09-01,5,2,3,35823.90
7347,2025-09-01,5,3,3,40268.25
7348,2025-09-01,5,4,3,44207.60
7349,2025-09-01,5,5,3,48116.45
7350,2025-09-01,5,6,3,49089.15
7351,2025-09-01,5,7,3,50687.35
7352,2025-09-01,5,8,3,56661.00
7353,2025-09-01,5,9,3,57227.10
7354,2025-09-01,5,10,3,37495.00
7355,2025-09-01,5,11,3,38028.85
7356,2025-09-01,5,12,3,41707.80
7357,2025-09-01,5,13,3,43491.75
7358,2025-09-01,5,14,3,44753.10
7359,2025-09-01,5,15,3,45262.80
7360,2025-09-01,5,16,3,47779.90
7361,2025-09-01,5,17,3,51321.30
7362,2025-09-01,5,18,3,50445.50
7363,2025-09-01,5,19,3,39547.87
7364,2025-09-01,5,20,3,41661.76
7365,2025-09-01,5,21,3,42338.94
7366,2025-09-01,5,22,3,45595.44
7367,2025-09-01,5,23,3,45772.65
7368,2025-09-01,5,24,3,47694.24
7369,2025-09-01,5,25,3,50583.84
7370,2025-09-01,5,26,3,51696.66
7371,2025-09-01,5,27,3,51547.02
7372,2025-09-01,5,28,3,43222.90
7373,2025-09-01,5,29,3,45330.82
7374,2025-09-01,5,30,3,46419.18
7375,2025-09-01,5,31,3,46862.64
7376,2025-09-01,5,32,3,48688.00
7377,2025-09-01,5,33,3,51000.45
7378,2025-09-01,5,34,3,51654.84
7379,2025-09-01,5,35,3,52269.00
7380,2025-09-01,5,36,3,53096.00
7381,2025-09-01,6,1,3,35050.03
7382,2025-09-01,6,2,3,37395.27
7383,2025-09-01,6,3,3,40409.82
7384,2025-09-01,6,4,3,44998.64
7385,2025-09-01,6,5,3,49061.99
7386,2025-09-01,6,6,3,50728.00
7387,2025-09-01,6,7,3,53523.00
7388,2025-09-01,6,8,3,55583.64
7389,2025-09-01,6,9,3,57242.61
7390,2025-09-01,6,10,3,37699.00
7391,2025-09-01,6,11,3,38834.00
7392,2025-09-01,6,12,3,40644.00
7393,2025-09-01,6,13,3,42904.00
7394,2025-09-01,6,14,3,44789.00
7395,2025-09-01,6,15,3,46484.24
7396,2025-09-01,6,16,3,47344.73
7397,2025-09-01,6,17,3,51452.88
7398,2025-09-01,6,18,3,52279.00
7399,2025-09-01,6,19,3,41775.15
7400,2025-09-01,6,20,3,41628.91
7401,2025-09-01,6,21,3,44640.61
7402,2025-09-01,6,22,3,45683.71
7403,2025-09-01,6,23,3,45714.45
7404,2025-09-01,6,24,3,48591.17
7405,2025-09-01,6,25,3,50111.99
7406,2025-09-01,6,26,3,50683.45
7407,2025-09-01,6,27,3,51583.67
7408,2025-09-01,6,28,3,42803.97
7409,2025-09-01,6,29,3,44545.70
7410,2025-09-01,6,30,3,45695.23
7411,2025-09-01,6,31,3,47133.80
7412,2025-09-01,6,32,3,49475.66
7413,2025-09-01,6,33,3,49967.56
7414,2025-09-01,6,34,3,50019.00
7415,2025-09-01,6,35,3,53757.55
7416,2025-09-01,6,36,3,52711.36
7417,2025-09-01,7,1,3,34871.00
7418,2025-09-01,7,2,3,38295.16
7419,2025-09-01,7,3,3,40711.00
7420,2025-09-01,7,4,3,44956.00
7421,2025-09-01,7,5,3,48771.53
7422,2025-09-01,7,6,3,51276.42
7423,2025-09-01,7,7,3,53621.91
7424,2025-09-01,7,8,3,57555.86
7425,2025-09-01,7,9,3,59480.19
7426,2025-09-01,7,10,3,38635.56
7427,2025-09-01,7,11,3,40236.38
7428,2025-09-01,7,12,3,40277.31
7429,2025-09-01,7,13,3,41766.26
7430,2025-09-01,7,14,3,43554.14
7431,2025-09-01,7,15,3,47356.56
7432,2025-09-01,7,16,3,49503.13
7433,2025-09-01,7,17,3,49572.27
7434,2025-09-01,7,18,3,50423.51
7435,2025-09-01,7,19,3,40561.09
7436,2025-09-01,7,20,3,44199.15
7437,2025-09-01,7,21,3,42926.74
7438,2025-09-01,7,22,3,47450.86
7439,2025-09-01,7,23,3,46205.76
7440,2025-09-01,7,24,3,48225.80
7441,2025-09-01,7,25,3,48928.55
7442,2025-09-01,7,26,3,52257.46
7443,2025-09-01,7,27,3,51375.32
7444,2025-09-01,7,28,3,44895.11
7445,2025-09-01,7,29,3,46558.68
7446,2025-09-01,7,30,3,46311.80
7447,2025-09-01,7,31,3,48839.23
7448,2025-09-01,7,32,3,46665.34
7449,2025-09-01,7,33,3,51433.67
7450,2025-09-01,7,34,3,53135.23
7451,2025-09-01,7,35,3,53717.89
7452,2025-09-01,7,36,3,51956.27
7453,2025-09-01,8,1,3,36581.28
7454,2025-09-01,8,2,3,39252.27
7455,2025-09-01,8,3,3,41482.42
7456,2025-09-01,8,4,3,45423.74
7457,2025-09-01,8,5,3,49361.88
7458,2025-09-01,8,6,3,53007.92
7459,2025-09-01,8,7,3,54751.09
7460,2025-09-01,8,8,3,58356.79
7461,2025-09-01,8,9,3,62159.47
7462,2025-09-01,8,10,3,38451.96
7463,2025-09-01,8,11,3,40817.34
7464,2025-09-01,8,12,3,40960.19
7465,2025-09-01,8,13,3,42912.00
7466,2025-09-01,8,14,3,43331.84
7467,2025-09-01,8,15,3,46462.68
7468,2025-09-01,8,16,3,48229.83
7469,2025-09-01,8,17,3,51427.00
7470,2025-09-01,8,18,3,53037.00
7471,2025-09-01,8,19,3,40020.45
7472,2025-09-01,8,20,3,44546.68
7473,2025-09-01,8,21,3,42889.90
7474,2025-09-01,8,22,3,45456.20
7475,2025-09-01,8,23,3,45934.76
7476,2025-09-01,8,24,3,47616.44
7477,2025-09-01,8,25,3,48489.62
7478,2025-09-01,8,26,3,50514.30
7479,2025-09-01,8,27,3,54096.92
7480,2025-09-01,8,28,3,44312.13
7481,2025-09-01,8,29,3,44327.65
7482,2025-09-01,8,30,3,47559.95
7483,2025-09-01,8,31,3,47969.99
7484,2025-09-01,8,32,3,48268.84
7485,2025-09-01,8,33,3,48095.90
7486,2025-09-01,8,34,3,50178.55
7487,2025-09-01,8,35,3,53868.65
7488,2025-09-01,8,36,3,52781.26
7489,2025-09-01,9,1,3,36366.21
7490,2025-09-01,9,2,3,39007.98
7491,2025-09-01,9,3,3,41353.06
7492,2025-09-01,9,4,3,46522.01
7493,2025-09-01,9,5,3,49581.11
7494,2025-09-01,9,6,3,51064.86
7495,2025-09-01,9,7,3,53857.98
7496,2025-09-01,9,8,3,58879.97
7497,2025-09-01,9,9,3,61955.42
7498,2025-09-01,9,10,3,38669.22
7499,2025-09-01,9,11,3,39833.08
7500,2025-09-01,9,12,3,41606.00
7501,2025-09-01,9,13,3,44769.98
7502,2025-09-01,9,14,3,46101.00
7503,2025-09-01,9,15,3,47099.78
7504,2025-09-01,9,16,3,49889.96
7505,2025-09-01,9,17,3,49936.88
7506,2025-09-01,9,18,3,53668.32
7507,2025-09-01,9,19,3,41270.60
7508,2025-09-01,9,20,3,41881.87
7509,2025-09-01,9,21,3,44372.05
7510,2025-09-01,9,22,3,44755.23
7511,2025-09-01,9,23,3,46730.91
7512,2025-09-01,9,24,3,48300.60
7513,2025-09-01,9,25,3,49001.10
7514,2025-09-01,9,26,3,52795.33
7515,2025-09-01,9,27,3,52257.13
7516,2025-09-01,9,28,3,43946.20
7517,2025-09-01,9,29,3,45290.72
7518,2025-09-01,9,30,3,46725.20
7519,2025-09-01,9,31,3,46368.13
7520,2025-09-01,9,32,3,49805.78
7521,2025-09-01,9,33,3,50304.26
7522,2025-09-01,9,34,3,52821.70
7523,2025-09-01,9,35,3,51313.00
7524,2025-09-01,9,36,3,54112.20
7525,2025-09-01,10,1,3,36950.00
7526,2025-09-01,10,2,3,39595.05
7527,2025-09-01,10,3,3,44022.20
7528,2025-09-01,10,4,3,45560.00
7529,2025-09-01,10,5,3,49373.10
7530,2025-09-01,10,6,3,51350.00
7531,2025-09-01,10,7,3,53821.60
7532,2025-09-01,10,8,3,58152.60
7533,2025-09-01,10,9,3,62226.10
7534,2025-09-01,10,10,3,37844.55
7535,2025-09-01,10,11,3,39445.00
7536,2025-09-01,10,12,3,42442.20
7537,2025-09-01,10,13,3,45778.35
7538,2025-09-01,10,14,3,45830.00
7539,2025-09-01,10,15,3,48669.30
7540,2025-09-01,10,16,3,48853.00
7541,2025-09-01,10,17,3,52429.10
7542,2025-09-01,10,18,3,52291.80
7543,2025-09-01,10,19,3,42491.16
7544,2025-09-01,10,20,3,42090.02
7545,2025-09-01,10,21,3,44890.00
7546,2025-09-01,10,22,3,47746.68
7547,2025-09-01,10,23,3,47896.22
7548,2025-09-01,10,24,3,48275.37
7549,2025-09-01,10,25,3,51104.00
7550,2025-09-01,10,26,3,54069.85
7551,2025-09-01,10,27,3,54402.72
7552,2025-09-01,10,28,3,44661.19
7553,2025-09-01,10,29,3,44422.12
7554,2025-09-01,10,30,3,45445.54
7555,2025-09-01,10,31,3,46876.50
7556,2025-09-01,10,32,3,47968.44
7557,2025-09-01,10,33,3,50097.96
7558,2025-09-01,10,34,3,51793.81
7559,2025-09-01,10,35,3,52856.33
7560,2025-09-01,10,36,3,53271.90
7561,2025-10-01,1,1,3,32113.62
7562,2025-10-01,1,2,3,36933.74
7563,2025-10-01,1,3,3,36911.41
7564,2025-10-01,1,4,3,42888.96
7565,2025-10-01,1,5,3,44543.00
7566,2025-10-01,1,6,3,46864.62
7567,2025-10-01,1,7,3,49574.76
7568,2025-10-01,1,8,3,55720.56
7569,2025-10-01,1,9,3,58244.44
7570,2025-10-01,1,10,3,35433.13
7571,2025-10-01,1,11,3,37189.00
7572,2025-10-01,1,12,3,39574.00
7573,2025-10-01,1,13,3,41070.82
7574,2025-10-01,1,14,3,42334.68
7575,2025-10-01,1,15,3,46261.08
7576,2025-10-01,1,16,3,47903.28
7577,2025-10-01,1,17,3,50777.97
7578,2025-10-01,1,18,3,52771.02
7579,2025-10-01,1,19,3,40239.94
7580,2025-10-01,1,20,3,40924.03
7581,2025-10-01,1,21,3,43433.43
7582,2025-10-01,1,22,3,44045.51
7583,2025-10-01,1,23,3,46038.11
7584,2025-10-01,1,24,3,46135.39
7585,2025-10-01,1,25,3,49507.57
7586,2025-10-01,1,26,3,49384.57
7587,2025-10-01,1,27,3,52733.39
7588,2025-10-01,1,28,3,42763.80
7589,2025-10-01,1,29,3,43674.48
7590,2025-10-01,1,30,3,46124.48
7591,2025-10-01,1,31,3,44760.46
7592,2025-10-01,1,32,3,46265.90
7593,2025-10-01,1,33,3,50314.26
7594,2025-10-01,1,34,3,51332.32
7595,2025-10-01,1,35,3,50127.47
7596,2025-10-01,1,36,3,52095.60
7597,2025-10-01,2,1,3,31635.38
7598,2025-10-01,2,2,3,35195.49
7599,2025-10-01,2,3,3,39385.96
7600,2025-10-01,2,4,3,40488.77
7601,2025-10-01,2,5,3,44585.64
7602,2025-10-01,2,6,3,47364.38
7603,2025-10-01,2,7,3,50299.48
7604,2025-10-01,2,8,3,54471.00
7605,2025-10-01,2,9,3,59730.73
7606,2025-10-01,2,10,3,36043.92
7607,2025-10-01,2,11,3,38246.68
7608,2025-10-01,2,12,3,39355.47
7609,2025-10-01,2,13,3,41001.24
7610,2025-10-01,2,14,3,44336.98
7611,2025-10-01,2,15,3,46569.08
7612,2025-10-01,2,16,3,46165.21
7613,2025-10-01,2,17,3,50292.84
7614,2025-10-01,2,18,3,50041.74
7615,2025-10-01,2,19,3,40450.21
7616,2025-10-01,2,20,3,41086.30
7617,2025-10-01,2,21,3,44383.52
7618,2025-10-01,2,22,3,44008.66
7619,2025-10-01,2,23,3,45224.12
7620,2025-10-01,2,24,3,45828.52
7621,2025-10-01,2,25,3,47314.20
7622,2025-10-01,2,26,3,50070.80
7623,2025-10-01,2,27,3,50600.68
7624,2025-10-01,2,28,3,41381.75
7625,2025-10-01,2,29,3,42717.44
7626,2025-10-01,2,30,3,45481.19
7627,2025-10-01,2,31,3,46250.42
7628,2025-10-01,2,32,3,48222.05
7629,2025-10-01,2,33,3,50209.00
7630,2025-10-01,2,34,3,51126.07
7631,2025-10-01,2,35,3,52144.37
7632,2025-10-01,2,36,3,52838.65
7633,2025-10-01,3,1,3,33574.00
7634,2025-10-01,3,2,3,37382.82
7635,2025-10-01,3,3,3,38282.72
7636,2025-10-01,3,4,3,42732.09
7637,2025-10-01,3,5,3,45629.00
7638,2025-10-01,3,6,3,48038.76
7639,2025-10-01,3,7,3,51744.00
7640,2025-10-01,3,8,3,54835.11
7641,2025-10-01,3,9,3,57684.00
7642,2025-10-01,3,10,3,36851.87
7643,2025-10-01,3,11,3,37889.28
7644,2025-10-01,3,12,3,40107.00
7645,2025-10-01,3,13,3,41517.00
7646,2025-10-01,3,14,3,45116.06
7647,2025-10-01,3,15,3,45287.00
7648,2025-10-01,3,16,3,46774.53
7649,2025-10-01,3,17,3,48882.00
7650,2025-10-01,3,18,3,52700.34
7651,2025-10-01,3,19,3,41994.62
7652,2025-10-01,3,20,3,42205.07
7653,2025-10-01,3,21,3,43382.73
7654,2025-10-01,3,22,3,44888.64
7655,2025-10-01,3,23,3,46955.90
7656,2025-10-01,3,24,3,46428.68
7657,2025-10-01,3,25,3,48056.78
7658,2025-10-01,3,26,3,51366.78
7659,2025-10-01,3,27,3,51924.20
7660,2025-10-01,3,28,3,41977.71
7661,2025-10-01,3,29,3,44956.51
7662,2025-10-01,3,30,3,45313.63
7663,2025-10-01,3,31,3,46315.40
7664,2025-10-01,3,32,3,48748.25
7665,2025-10-01,3,33,3,48063.51
7666,2025-10-01,3,34,3,49412.97
7667,2025-10-01,3,35,3,49250.20
7668,2025-10-01,3,36,3,52800.40
7669,2025-10-01,4,1,3,33296.67
7670,2025-10-01,4,2,3,37293.24
7671,2025-10-01,4,3,3,39882.00
7672,2025-10-01,4,4,3,42918.48
7673,2025-10-01,4,5,3,44881.06
7674,2025-10-01,4,6,3,49920.84
7675,2025-10-01,4,7,3,54164.61
7676,2025-10-01,4,8,3,56209.14
7677,2025-10-01,4,9,3,57159.19
7678,2025-10-01,4,10,3,36076.59
7679,2025-10-01,4,11,3,38171.98
7680,2025-10-01,4,12,3,41067.61
7681,2025-10-01,4,13,3,41989.08
7682,2025-10-01,4,14,3,44799.56
7683,2025-10-01,4,15,3,46391.00
7684,2025-10-01,4,16,3,48655.02
7685,2025-10-01,4,17,3,49611.00
7686,2025-10-01,4,18,3,50662.08
7687,2025-10-01,4,19,3,41358.60
7688,2025-10-01,4,20,3,41030.61
7689,2025-10-01,4,21,3,44582.01
7690,2025-10-01,4,22,3,43777.65
7691,2025-10-01,4,23,3,47197.28
7692,2025-10-01,4,24,3,47053.33
7693,2025-10-01,4,25,3,50749.69
7694,2025-10-01,4,26,3,51404.56
7695,2025-10-01,4,27,3,52924.33
7696,2025-10-01,4,28,3,44032.20
7697,2025-10-01,4,29,3,46153.48
7698,2025-10-01,4,30,3,46648.06
7699,2025-10-01,4,31,3,45045.05
7700,2025-10-01,4,32,3,49128.50
7701,2025-10-01,4,33,3,48254.78
7702,2025-10-01,4,34,3,51631.58
7703,2025-10-01,4,35,3,51471.20
7704,2025-10-01,4,36,3,51898.97
7705,2025-10-01,5,1,3,33150.15
7706,2025-10-01,5,2,3,37501.30
7707,2025-10-01,5,3,3,40000.00
7708,2025-10-01,5,4,3,43650.90
7709,2025-10-01,5,5,3,47037.30
7710,2025-10-01,5,6,3,50449.20
7711,2025-10-01,5,7,3,54749.65
7712,2025-10-01,5,8,3,58220.75
7713,2025-10-01,5,9,3,60165.70
7714,2025-10-01,5,10,3,36179.55
7715,2025-10-01,5,11,3,39647.55
7716,2025-10-01,5,12,3,39949.70
7717,2025-10-01,5,13,3,43800.75
7718,2025-10-01,5,14,3,45182.35
7719,2025-10-01,5,15,3,47220.35
7720,2025-10-01,5,16,3,47779.90
7721,2025-10-01,5,17,3,48708.55
7722,2025-10-01,5,18,3,53096.50
7723,2025-10-01,5,19,3,41659.38
7724,2025-10-01,5,20,3,41648.89
7725,2025-10-01,5,21,3,44885.34
7726,2025-10-01,5,22,3,46607.88
7727,2025-10-01,5,23,3,48265.80
7728,2025-10-01,5,24,3,47167.22
7729,2025-10-01,5,25,3,49355.67
7730,2025-10-01,5,26,3,51894.49
7731,2025-10-01,5,27,3,50414.78
7732,2025-10-01,5,28,3,42946.20
7733,2025-10-01,5,29,3,46289.64
7734,2025-10-01,5,30,3,44623.32
7735,2025-10-01,5,31,3,47543.22
7736,2025-10-01,5,32,3,48743.76
7737,2025-10-01,5,33,3,47859.80
7738,2025-10-01,5,34,3,52290.01
7739,2025-10-01,5,35,3,52498.38
7740,2025-10-01,5,36,3,52945.21
7741,2025-10-01,6,1,3,35378.28
7742,2025-10-01,6,2,3,38377.98
7743,2025-10-01,6,3,3,41049.43
7744,2025-10-01,6,4,3,44102.76
7745,2025-10-01,6,5,3,46204.01
7746,2025-10-01,6,6,3,51812.09
7747,2025-10-01,6,7,3,53309.52
7748,2025-10-01,6,8,3,56502.43
7749,2025-10-01,6,9,3,59988.00
7750,2025-10-01,6,10,3,36579.51
7751,2025-10-01,6,11,3,38784.00
7752,2025-10-01,6,12,3,39929.12
7753,2025-10-01,6,13,3,42929.00
7754,2025-10-01,6,14,3,45684.78
7755,2025-10-01,6,15,3,45974.00
7756,2025-10-01,6,16,3,50427.77
7757,2025-10-01,6,17,3,48857.93
7758,2025-10-01,6,18,3,53486.87
7759,2025-10-01,6,19,3,41420.57
7760,2025-10-01,6,20,3,42813.89
7761,2025-10-01,6,21,3,42956.50
7762,2025-10-01,6,22,3,43559.21
7763,2025-10-01,6,23,3,46725.43
7764,2025-10-01,6,24,3,46524.50
7765,2025-10-01,6,25,3,48795.27
7766,2025-10-01,6,26,3,53066.01
7767,2025-10-01,6,27,3,50693.56
7768,2025-10-01,6,28,3,42561.47
7769,2025-10-01,6,29,3,44404.80
7770,2025-10-01,6,30,3,45821.66
7771,2025-10-01,6,31,3,49371.81
7772,2025-10-01,6,32,3,48000.94
7773,2025-10-01,6,33,3,50083.68
7774,2025-10-01,6,34,3,49023.61
7775,2025-10-01,6,35,3,51645.13
7776,2025-10-01,6,36,3,51185.74
7777,2025-10-01,7,1,3,34043.12
7778,2025-10-01,7,2,3,39031.32
7779,2025-10-01,7,3,3,39538.17
7780,2025-10-01,7,4,3,45804.12
7781,2025-10-01,7,5,3,48374.52
7782,2025-10-01,7,6,3,51354.46
7783,2025-10-01,7,7,3,54735.23
7784,2025-10-01,7,8,3,56091.28
7785,2025-10-01,7,9,3,62372.68
7786,2025-10-01,7,10,3,37768.56
7787,2025-10-01,7,11,3,39863.00
7788,2025-10-01,7,12,3,42820.19
7789,2025-10-01,7,13,3,43295.67
7790,2025-10-01,7,14,3,46729.04
7791,2025-10-01,7,15,3,44865.41
7792,2025-10-01,7,16,3,49755.63
7793,2025-10-01,7,17,3,51584.46
7794,2025-10-01,7,18,3,54195.66
7795,2025-10-01,7,19,3,40494.38
7796,2025-10-01,7,20,3,42176.06
7797,2025-10-01,7,21,3,43288.97
7798,2025-10-01,7,22,3,45781.36
7799,2025-10-01,7,23,3,46638.70
7800,2025-10-01,7,24,3,50367.82
7801,2025-10-01,7,25,3,50226.64
7802,2025-10-01,7,26,3,51657.80
7803,2025-10-01,7,27,3,51056.82
7804,2025-10-01,7,28,3,45063.12
7805,2025-10-01,7,29,3,45520.15
7806,2025-10-01,7,30,3,47766.19
7807,2025-10-01,7,31,3,47328.53
7808,2025-10-01,7,32,3,50607.61
7809,2025-10-01,7,33,3,49757.99
7810,2025-10-01,7,34,3,49312.47
7811,2025-10-01,7,35,3,53703.79
7812,2025-10-01,7,36,3,51329.10
7813,2025-10-01,8,1,3,34240.22
7814,2025-10-01,8,2,3,39097.77
7815,2025-10-01,8,3,3,40549.88
7816,2025-10-01,8,4,3,43682.52
7817,2025-10-01,8,5,3,47181.12
7818,2025-10-01,8,6,3,51677.28
7819,2025-10-01,8,7,3,55526.27
7820,2025-10-01,8,8,3,56094.13
7821,2025-10-01,8,9,3,59166.52
7822,2025-10-01,8,10,3,39073.14
7823,2025-10-01,8,11,3,38506.16
7824,2025-10-01,8,12,3,43339.31
7825,2025-10-01,8,13,3,42618.89
7826,2025-10-01,8,14,3,45497.47
7827,2025-10-01,8,15,3,48236.96
7828,2025-10-01,8,16,3,49759.67
7829,2025-10-01,8,17,3,51537.27
7830,2025-10-01,8,18,3,54628.11
7831,2025-10-01,8,19,3,41093.12
7832,2025-10-01,8,20,3,44063.18
7833,2025-10-01,8,21,3,45737.00
7834,2025-10-01,8,22,3,45885.51
7835,2025-10-01,8,23,3,45951.03
7836,2025-10-01,8,24,3,49483.46
7837,2025-10-01,8,25,3,48043.32
7838,2025-10-01,8,26,3,52731.06
7839,2025-10-01,8,27,3,54479.42
7840,2025-10-01,8,28,3,44251.42
7841,2025-10-01,8,29,3,47097.16
7842,2025-10-01,8,30,3,44573.83
7843,2025-10-01,8,31,3,48491.78
7844,2025-10-01,8,32,3,49900.46
7845,2025-10-01,8,33,3,51059.57
7846,2025-10-01,8,34,3,51685.40
7847,2025-10-01,8,35,3,51269.53
7848,2025-10-01,8,36,3,53519.29
7849,2025-10-01,9,1,3,36726.71
7850,2025-10-01,9,2,3,38344.46
7851,2025-10-01,9,3,3,41426.56
7852,2025-10-01,9,4,3,45968.34
7853,2025-10-01,9,5,3,48593.12
7854,2025-10-01,9,6,3,52459.96
7855,2025-10-01,9,7,3,54303.48
7856,2025-10-01,9,8,3,56063.09
7857,2025-10-01,9,9,3,60844.42
7858,2025-10-01,9,10,3,39898.08
7859,2025-10-01,9,11,3,38706.08
7860,2025-10-01,9,12,3,42769.62
7861,2025-10-01,9,13,3,42210.52
7862,2025-10-01,9,14,3,45105.48
7863,2025-10-01,9,15,3,48781.83
7864,2025-10-01,9,16,3,49196.00
7865,2025-10-01,9,17,3,50831.00
7866,2025-10-01,9,18,3,52510.59
7867,2025-10-01,9,19,3,41179.64
7868,2025-10-01,9,20,3,45022.95
7869,2025-10-01,9,21,3,44902.60
7870,2025-10-01,9,22,3,46276.79
7871,2025-10-01,9,23,3,47309.60
7872,2025-10-01,9,24,3,48560.09
7873,2025-10-01,9,25,3,51909.43
7874,2025-10-01,9,26,3,52665.25
7875,2025-10-01,9,27,3,53273.60
7876,2025-10-01,9,28,3,43283.99
7877,2025-10-01,9,29,3,46612.16
7878,2025-10-01,9,30,3,48641.96
7879,2025-10-01,9,31,3,47702.20
7880,2025-10-01,9,32,3,50264.78
7881,2025-10-01,9,33,3,50304.26
7882,2025-10-01,9,34,3,51183.20
7883,2025-10-01,9,35,3,52479.80
7884,2025-10-01,9,36,3,51664.33
7885,2025-10-01,10,1,3,36435.75
7886,2025-10-01,10,2,3,41272.10
7887,2025-10-01,10,3,3,42611.90
7888,2025-10-01,10,4,3,44428.30
7889,2025-10-01,10,5,3,48380.00
7890,2025-10-01,10,6,3,53482.75
7891,2025-10-01,10,7,3,53919.60
7892,2025-10-01,10,8,3,58418.40
